id	file	seg	src	tgt	old_tgt
000000	SYSTEM/CAMP.EMI	8	{立绘0000}{立绘0101}{立绘0202}{立绘0303}{立绘0404}{立绘0505}{立绘0606}{立绘0707}{立绘0808}{立绘0909}{立绘0A0A}{立绘0B0B}{立绘0C0C}{立绘0D0D}{立绘0E0E}{立绘0F0F}		
000008	SYSTEM/CAMP.EMI	8	スキルの入れかえを行います\n>装備には {色02}{道具2300}が1つ必要{/色}です		进行技能更换\n>装备中\n---\n
000009	SYSTEM/CAMP.EMI	8	スキルの入れかえを行います\n>{道具2300}はすでに使用しています		进行技能更换\n>
000010	SYSTEM/CAMP.EMI	8	スキルの入れかえを行います\n>{色02}{道具2300}{/色}を持っていません		进行技能更换\n>\n---\n
000014	SYSTEM/CAMP.EMI	8	{占位00}の{占位01}を はずしますか		
000016	SYSTEM/CAMP.EMI	8	現在、そのスキルは{占位00}が装備しています\nつけかえて よろしいですか		现在，该技能
000017	SYSTEM/CAMP.EMI	8	{色02}{道具2300}{/色}を 1つ使用してもよろしいですか		\n---\n
000027	SYSTEM/CAMP.EMI	8	{占位00}に 師事するメンバーを決めて下さい		
000028	SYSTEM/CAMP.EMI	8	{占位00}に 師事しますか		
000029	SYSTEM/CAMP.EMI	8	{占位00}を 誰が受取りますか\n>{色0A}□{/色}：まき物に受取る		
000030	SYSTEM/CAMP.EMI	8	{占位00}を まき物に受取りますか		
000031	SYSTEM/CAMP.EMI	8	空きがありません スキルをまき物に戻して\n{占位00}を 受取りますか		没有空位了，请把技能放回卷轴\n
000032	SYSTEM/CAMP.EMI	8	このスキルを まき物に戻して\n{占位00}を 受取りますか		把这个技能放回卷轴\n
000033	SYSTEM/CAMP.EMI	8	{色01}EMPTY{/色}		\nEMPTY
000034	SYSTEM/CAMP.EMI	8	{占位00}が 師事をやめますか		
000035	SYSTEM/CAMP.EMI	8	{占位00}が 師事をやめますか		
000036	SYSTEM/CAMP.EMI	8	{占位01}が {占位00}を\n受け取りますか		{占位01}将
000039	SYSTEM/CAMP.EMI	8	まき物に戻したスキルの装備には\n{色02}{道具2300}{/色}が 必要になります\n---\n方向キー上下\n：まき物に戻すスキルを選択\n{色0A}○{/色}：決定  {色0A}×{/色}：キャンセル		要装备收回卷轴的技能\n\n---\n
000041	SYSTEM/CAMP.EMI	8	{色02}{道具2300}{/色}は、レアな\nアイテムの1つです.スキルの装備は\nしんちょうに行いましょう\n---\n方向キー上下：コマンドを選択\n{色0A}○{/色}：決定  {色0A}×{/色}：キャンプに戻る		\n---\n
000057	SYSTEM/CAMP.EMI	8	{立绘1010}「{色02}5{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。		{立绘1010}「\n---\n若能连出\n5次以上连击\n---\n再来\n找老夫吧。
000058	SYSTEM/CAMP.EMI	8	{立绘1010}「{色02}10{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。		{立绘1010}「\n---\n若能连出\n10次以上连击\n---\n再来\n找老夫吧。
000059	SYSTEM/CAMP.EMI	8	{立绘1010}「{色02}15{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。		{立绘1010}「\n---\n若能连出\n15次以上连击\n---\n再来\n找老夫吧。
000060	SYSTEM/CAMP.EMI	8	{立绘1010}「{色02}20{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。		{立绘1010}「\n---\n若能连出\n20次以上连击\n---\n再来\n找老夫吧。
000067	SYSTEM/CAMP.EMI	8	{立绘1212}「海のオトコにコトバはいらない\n重要なのは心の一体感！\n---\n{色02}30{/色}以上の\nコンボを出したら\nまたやって来てー。		{立绘1212}「海的男人无需言语\n重要的是心意相通！\n---\n\n---\n若能打出\n30以上连击\n再来吧。
