id	file	seg	src	tgt	old_tgt
016181	WORLD/AREAS042.EMI	8	{道具2300}を{占位00}コ売るのね？		
016183	WORLD/AREAS042.EMI	8	これ以上{道具2300}は持てないよう		再多
016184	WORLD/AREAS042.EMI	8	{道具2300}を持っていないよう		
016188	WORLD/AREAS042.EMI	8	{道具2300}を買います		
016189	WORLD/AREAS042.EMI	8	{道具2300}を売ります		
016198	WORLD/AREAS042.EMI	8	「あなたの持ってる{道具2300}と\nアイテムをこうかんする？{码14820C82}はい\nいいえ		「你手头的
016199	WORLD/AREAS042.EMI	8	「あなたの持ってる{道具2300}と\nアイテムをこうかんする？{码14820C82}はい\nいいえ		「你手头的
016200	WORLD/AREAS042.EMI	8	「あなたの持ってる{道具2300}と\nアイテムをこうかんする？{码14820C82}はい\nいいえ		「你手头的
016201	WORLD/AREAS042.EMI	8	「あなたの持ってる{道具2300}と\nアイテムをこうかんする？{码14820C82}はい\nいいえ		「你手头的
016208	WORLD/AREAS042.EMI	8	「{队员00}が死なないように\nいつでもあたしたちが\nタイキしてるよう		「
016209	WORLD/AREAS042.EMI	8	「そなえあれば うれいなし\n---\n{队员00}のうしろには\nいつもあたしたちがいるよう		「有备无患\n---\n
016212	WORLD/AREAS042.EMI	8	「こうかい先にたたず\n---\nあたしのためにも\n{队员00}にはぜひ\n保険に入ってほしいよう		「免得后悔莫及\n---\n也当是为了我\n
016213	WORLD/AREAS042.EMI	8	「保険になんか入らなくても\nあたしが こじん的に\n{队员00}を助けるよう\n---\n{码0B}‥なんてことをしたいんだけど\nぬけがけすると\nみんなにいじめられちゃうよう		「就算不入什么保险\n我个人也会\n
016217	WORLD/AREAS042.EMI	8	保険に入っていれば\n全滅しても、\n---\nなんと ふっかつできる場合が\nあるよう！\n---\n‥そのかわり、戦闘で入手した\nお金の {色02}8%{/色}を\nいつも もらっちゃうけど\n---\n保険に入る？{码14820C82}はい\nいいえ		入了保险的话\n即使全灭，\n---\n有时也能\n当场复活哟！\n---\n‥不过相应地，战斗获得的\n金钱\n---\n的8%\n会一直被我们收走\n---\n要入保险吗？是\n否
016221	WORLD/AREAS042.EMI	8	「ごけい約、ありがとよう\n---\nただいま特別キャンペーンにつき、\n{色03}{道具0200}{/色}をあげるよう		「感谢签约哟\n---\n现在正值特别活动期间，\n
016222	WORLD/AREAS042.EMI	8	これ以上持てないので\n{色03}{道具0200}{/色}はあきらめてよう		因为再也拿不下了\n
016242	WORLD/AREAS042.EMI	8	「おもいをのせて\n{队员00}のために\nうたうよう		「乘载着心意\n
016249	WORLD/AREAS042.EMI	8	「{队员00}をみてると\nそうさく意欲がわくよう\n---\nなんでだろ？		「
016250	WORLD/AREAS042.EMI	8	「{队员00}をみてると\nそうさく意欲がわくよう\n---\nなんでだろ？		「
016254	WORLD/AREAS042.EMI	8	「おうえん ありがとよう\n---\n{队员00}のためにかくよう		「谢谢声援哟\n---\n
016260	WORLD/AREAS042.EMI	8	ふっかつ時に元気玉がもらえます\n戦闘で入手したお金の{色02}1%{/色}が 天引きされます		复活时能获得元气玉\n从战斗获得的金钱中\n---\n扣除1%
016261	WORLD/AREAS042.EMI	8	ふっかつ時に戦闘から逃げられます\n戦闘で入手したお金の{色02}2%{/色}が 天引きされます		复活时能从战斗中逃跑\n从战斗获得的金钱中\n---\n扣除2%
016262	WORLD/AREAS042.EMI	8	ふっかつ時にAPが回復します\n戦闘で入手したお金の{色02}3%{/色}が 天引きされます		复活时AP会恢复\n从战斗获得的金钱中\n---\n扣除3%
016263	WORLD/AREAS042.EMI	8	使用したドラゴンが回復します\n戦闘で入手したお金の{色02}3%{/色}が 天引きされます		出战过的龙会恢复\n从战斗获得的金钱中\n---\n扣除3%
016346	WORLD/AREAS042.EMI	8	「それでは\n{占位00}はどう？{码14820C42}OK\nパス		「那么\n
016348	WORLD/AREAS042.EMI	8	「それでは{占位01}のあだなは\nこれから{占位00}だよう		「那么{占位01}的外号\n从现在开始
016482	WORLD/AREAS042.EMI	8	ケチャのリズムに合わせて\nタイミングよくボタンを\n押してよう\n---\nジャストで押すと高得点\nずれてると得点がマイナス\n---\n終了後に合計点数が\nひょうじされるから‥\n---\nもしもそれが一定点数を\n超えていたら、一度だけ\n何かアイテムをあげるよう\n---\nちなみに一番いいものは\n{色02}1500点{/色}であげるよう\n---\n{码0B}‥でもこんな点数を出せた人\nいまだに見たことがないけど\n---\n說明は以上だけど、\nもう一度闻く？{码14820CC2}はい\nいいえ		跟着凯恰的节奏\n把握时机\n按下按钮吧\n---\n踩准节拍按得分高\n按偏了会扣分\n---\n结束后会\n显示总分‥\n---\n要是分数超过一定数\n会一次性\n送你道具哟\n---\n顺带一提，最好的东西\n\n---\n要1500分才给哟\n---\n‥不过能拿到这种分数的人\n至今还没见过就是了\n---\n说明就这些，\n还要再听一遍吗？是\n否
016493	WORLD/AREAS042.EMI	8	{金钱00}りょうきんの\n300ゼニーを いただくよう		
016498	WORLD/AREAS042.EMI	8	「‥うーん、負けちゃったよう\n---\n残りカード{占位00}まいだから\n{占位00}ポイントかくとくだよう		「‥唔嗯，输掉了哟\n---\n剩余卡片
