id	file	seg	src	tgt	old_tgt
014415	WORLD/AREAS020.EMI	11	{立绘4100}「ターボさま‥、って？		
014417	WORLD/AREAS020.EMI	11	{立绘8343}「若が‥、{队员02}が\n族長になった後‥\n---\nターボさまは\n里を はなれて‥\n---\n{色02}黄金平野{/色}に\n移り住まれたんじゃ。		{立绘8343}「少爷‥，{队员02}\n当上族长之后‥\n---\n塔博大人就\n离开了山寨‥\n---\n\n---\n移居到了\n黄金平原呀。
014428	WORLD/AREAS020.EMI	11	{立绘0202}「{色02}グーの火山{/色}に\n行くにはな‥\n---\nまず、黄金平野を\nずっと{色02}東{/色}にすすみ‥\n---\n大きな岩が 見えたら\n次に、{色02}南{/色}にすすむ‥\n---\n遠くに見える けむりの\nのぼる山が{色02}グーの火山{/色}じゃ。		{立绘0202}「\n---\n要去古之火山\n的话呀‥\n---\n先沿着黄金平原\n一直\n---\n朝东走‥\n---\n看到大岩石后\n接下来‥\n---\n朝南走‥\n---\n远处冒着烟的\n那座山\n---\n就是古之火山。
014429	WORLD/AREAS020.EMI	11	{立绘0000}「カンちゃんねー\nもっと 修行するんだって\n飛び出して いっちゃった‥\n---\n別に 強くなんなくても\nいいのになー		
014430	WORLD/AREAS020.EMI	11	{框02}{立绘0000}「だーめよ カンちゃん\nケンカしたりしちゃ‥\n---\nアンタ 弱いんだから。		{框02}
014432	WORLD/AREAS020.EMI	11	{框02}{立绘0000}「うん、まあ‥\nちょっと‥、まあまあ‥		{框02}
014433	WORLD/AREAS020.EMI	11	{框02}{立绘0000}「まあ、ここで‥\nわたしの 手伝いを\nしてれば‥‥\n---\nそのうち それなりには\nなると思うけど、{码0B}ね。		{框02}
014434	WORLD/AREAS020.EMI	11	{立绘4100}「そうですね‥\nターボ様に お会いすれば‥\n---\nなんとか なるかも\nしれないって 事ですか‥		
014446	WORLD/AREAS020.EMI	11	{立绘0202}「ウインディアで、竜に会い‥\n---\n{队员00}どのの事が\n何か、分かれば‥\n---\nルディアの追求を\nかわせるかも‥、と\n言う事じゃな。		{立绘0202}「在温迪亚见到龙‥\n---\n
014463	WORLD/AREAS020.EMI	11	{立绘0101}「ん‥？\nなんで、こんなトコに\nおるってか？\n---\n{金钱00}ま、世界セーフクも\n楽やない ちゅうことや！{码14840C94}じゃ、買い物してあげよう\nふーん、何か売ってやるか\nなら、武器の下取りでも‥\n世界セーフクに協力しない		{立绘0101}「嗯‥？\n问我为什么\n待在这种地方？\n---\n
014464	WORLD/AREAS020.EMI	11	{立绘0000}「あー、いそがしい！\n---\nカンちゃん、今ごろ\nどこで 何やってんだろ‥？		
014465	WORLD/AREAS020.EMI	11	{立绘0000}ウナ\n「あなた達が\nイジめたから‥\n---\nカンちゃん 逃げちゃった‥\n---\nどうしてくれるのよ！？{码14820C92}すいません‥\nそんなの、知りません		
014466	WORLD/AREAS020.EMI	11	{立绘0000}‥{码0B}‥{码0B}‥\n---\nじゃ、代わりに\nあんた達を きたえても\nいいって事ね‥\n---\nよし！ じゃ、この‥\n{色04}全力{/色}を おぼえて\nいきなさいよ‥！\n---\nよく外れるけど‥\n当たったら スゴイんだから！\n---\n‥誰がおぼえる？		
014467	WORLD/AREAS020.EMI	11	{立绘0000}戦いの中で\n自分を 高めるの‥\n---\nコンボによるダメージで\n{色02}{占位00}{/色}以上を出したら\nまた、おいでよ。		
014468	WORLD/AREAS020.EMI	11	{立绘0000}‥{码0B}‥{码0B}‥\n---\nでもねー‥‥\n---\n{色02}コンボ{/色}で、{色02}1000{/色}ダメージも\n出せない連中に\nやられたんじゃ‥\n---\nカンちゃんも\nうかばれないね‥		
014469	WORLD/AREAS020.EMI	11	{立绘0000}‥{码0B}‥{码0B}‥ばいばい。		
014470	WORLD/AREAS020.EMI	11	{立绘0000}ウナ\n「‥あ、どう？\n---\n戦ってる？		
