id	file	seg	src	tgt	old_tgt
013116	WORLD/AREAM055.EMI	13	{立绘4200}「きさま達と いっしょに\nしてもらいたく、ないな‥\n---\n我々は、爭いを\n望まん‥		
013119	WORLD/AREAM055.EMI	13	{立绘4200}「関係ない者たちを\n手にかけ‥\n---\n{立绘0807}しつように、{队员00}を\n攻めて‥\n---\n竜が、暴走したのも\nそのせいだろう！？		
013120	WORLD/AREAM055.EMI	13	{立绘4200}「どうあれ‥\n---\nきさま達、帝国にだけは\n竜を 渡すワケには\nいかない‥！		
013121	WORLD/AREAM055.EMI	13	{框05}{立绘4100}「兄さま‥\nその事なんですけど‥		{框05}
013122	WORLD/AREAM055.EMI	13	{立绘4100}「{队员00}が、あんな風に\nなってしまったのは‥		
013123	WORLD/AREAM055.EMI	13	{立绘0903}「{队员00}が、半分だけで\n不安定だからじゃ\nないかと 思うんです‥		{立绘0903}「
013124	WORLD/AREAM055.EMI	13	{立绘4100}「だから‥、帝国の\nもう一人の {队员00}と\nいっしょになれば‥‥		
013125	WORLD/AREAM055.EMI	13	{立绘0A47}「ばかな‥！\n---\n{队员00}を 帝国に\nひき渡すと 言うのか？		{立绘0A47}「胡说‥！\n---\n
013126	WORLD/AREAM055.EMI	13	{框05}{立绘4100}「いえ、兄さま\n渡すのでは、なくて‥\n---\n乘りこむんです\nわたし達が‥！		{框05}
013127	WORLD/AREAM055.EMI	13	{框05}{立绘4100}「{队员00}と、もう一人の\n初代皇帝は‥\n---\nいずれ出会う、運命だと\n竜の方たちも\n言っていました‥		{框05}
013128	WORLD/AREAM055.EMI	13	{框05}{立绘4100}「だったら、いっそ\nわたし達の方から\n会いに行っても‥\n---\nそれに‥		{框05}
013129	WORLD/AREAM055.EMI	13	{框05}{立绘4100}「帝国に 行くと\n言うことなら‥\n---\n{立绘0B03}あなた方と 対立する\nことも、ありませんしね‥？		{框05}
013135	WORLD/AREAM055.EMI	13	{立绘4240}「と、{码0B}ともかく‥\nチェクまで 戻ろう。\n---\n{队员01}‥\n{队员00}は、動けるか？		{立绘4240}「总、总之‥\n先回切克吧。\n---\n{队员01}‥\n
013140	WORLD/AREAS001.EMI	12	{立绘0000}「‥で、その穴の底に\n何がいたって？\n---\n{立绘FFFF}{立绘8141}「すっげぇバケモノさ！\nそこらのモンスターとは\nわけがちがうぜ！\n---\nありゃ、きっと\n何か悪い 前ぶれだぜ！		
013152	WORLD/AREAS001.EMI	12	{立绘0404}「‥て言うか、お買い得\n{色03}お宝{/色}は いらない？\n---\n{金钱00}たったの158ゼニー！{码14000C82}買う\n買わない		{立绘0404}「‥话说，超划算的\n宝物不要吗？\n---\n
013157	WORLD/AREAS001.EMI	12	{立绘0000}「やっと戦爭が\nなくなった‥ってのに\nエンギでもねぇな‥\n---\n{立绘FFFF}{立绘8141}「穴の底にいたんだ‥\n---\n世界を 滅ぼすみたいな\nすげぇ バケモノが‥		
013172	WORLD/AREAS001.EMI	12	{框05}{立绘0505}「いや、そうじゃない‥\n---\nこの近くに、{色02}砂船の谷{/色}と\n呼ばれる場所がある‥\n---\nこわれた船の\n捨て場なんだが‥		{框05}{立绘0505}「不，也不是没有‥\n---\n在附近有片\n---\n被称作沙船谷的\n地方‥\n---\n是坏掉的船的\n丢弃场‥
013174	WORLD/AREAS001.EMI	12	{框06}{立绘C140}「{色02}砂船の谷{/色}ですね‥\n分かりました！		{框06}{立绘C140}「\n---\n是沙船谷呀‥\n明白了！
013187	WORLD/AREAS001.EMI	12	{框03}{立绘0707}「戦爭は、{色02}終わった{/色}んじゃ\nないのよ‥\n---\n{色02}一時休戦{/色}ってヤツなの‥\n---\n分かる？ おじょうさ‥		{框03}{立绘0707}「战争呀，\n---\n还没有\n结束哟‥\n---\n\n---\n只是暂时停战罢了‥\n---\n明白吗？小姑娘‥
013203	WORLD/AREAS001.EMI	12	{框21}食事とお酒をふるまって\nオヤジさんを{色02}滿足{/色}させます\n---\n食事は {色03}滿腹{/色}と{色02}滿足{/色}が\nお酒は {色03}醉い{/色}と{色02}滿足{/色}が\nそれぞれ 上がります\n---\n{色02}滿足{/色}より先に {色03}醉い{/色}と{色03}滿腹{/色}が\nMAXにならないように\nふるまって下さい\n---\nおなじ物ばかり\nふるまっていると\n---\n{色02}滿足{/色}が 上がりにくく\nなってくるので注意！\n---\n\n  もう一度、說明を讀みますか？{码14020C82}はい\nいいえ		{框21}请老爹\n吃吃喝喝\n---\n让他满足\n---\n食物会提升饱腹\n---\n满足\n酒会提升醉意\n---\n满足\n两者分别上升\n---\n\n---\n请他吃喝时注意别让醉意与饱腹\n先于满足达到\nMAX\n---\n总请同一样东西\n一直招待的话\n---\n\n---\n满足会越来越难提升\n要当心！\n---\n\n要再读一遍说明吗？好\n不要
013215	WORLD/AREAS001.EMI	12	\n{色03}{占位00}{/色}を 手に入れた！		\n
013217	WORLD/AREAS001.EMI	12	{色02}滿足{/色}		\n---\n满足
013231	WORLD/AREAS001.EMI	12	{占位00}を {占位01}コ\n手に入れた！		
013234	WORLD/AREAS001.EMI	12	\n『{占位00}』を 手に入れた！		\n『
013235	WORLD/AREAS001.EMI	12	{金钱00}「いらっしゃい\nお泊りは{占位00}ゼニーですが\n休んで行かれますか？{码14860C93}泊まって行く\n旅の記錄だけする\nやめておく		
013250	WORLD/AREAS002.EMI	11	{立绘0000}うぃんでぃあのへや		
013251	WORLD/AREAS002.EMI	11	{金钱00}「こんにちは、旅の方\n{占位00}ゼニーですけど\n休んで行かれます？{码14860C93}休む\n旅の記錄だけする\n今はやめておく		
013253	WORLD/AREAS002.EMI	11	「今は、旅してるけど‥\n---\n{金钱00}そのうち、店を持つんだ。\nりっぱな 武器屋さ！{码14840C94}装備品を買う\n持ち物を売る\n装備品の下取り\n今は用がない		「我现在在旅行‥\n---\n
