id	file	seg	src	tgt	old_tgt
005784	WORLD/AREAD116.EMI	11	{立绘0000}今回は何のようだ？{码14820C93}教えてください\n自分で自分を高めます\n何でもないです		
005785	WORLD/AREAD116.EMI	11	{立绘0000}他にも何かあるのか？{码14820C93}教えてください\n自分で自分を高めます\n何でもないです		
005786	WORLD/AREAD116.EMI	11	{立绘0000}みんなすでに\nわしに教わってるぞ。		
005787	WORLD/AREAD116.EMI	11	{立绘0000}それでは{占位02}に\nわしの戦い方を\n教えよう。		
005788	WORLD/AREAD116.EMI	11	{立绘0000}それでは お前たちに\nわしの戦い方を\n教えよう。		
005789	WORLD/AREAD116.EMI	11	{立绘0000}誰も教わらないのか？\n変なやつらだ。		
005790	WORLD/AREAD116.EMI	11	{立绘0000}‥今教えてるやつは\nこの中には\n誰もいないぞ。		
005791	WORLD/AREAD116.EMI	11	{立绘0000}{占位02}は\nやめるのか‥\n---\n自分を決定するのは\n自分だけだ。\n---\nそれもまたよかろう。		
005792	WORLD/AREAD116.EMI	11	{立绘0000}自分を決定するのは\n自分だけだ。\n---\nやめるのもまた、\n一つの こたえなのだろう。		
005793	WORLD/AREAD116.EMI	11	{立绘0000}‥誰もやめないのか？\n---\n変なやつらだ。		
005794	WORLD/AREAD116.EMI	11	{立绘0000}戦いの道は底なしだ。\n---\nきわめるごとに\n今まで見えなかったものが\n見えてくる。\n---\n{色02}{占位00}{/色}以上の\n一撃を放てたら\n---\nまた来るがいい。		
005795	WORLD/AREAD116.EMI	11	{立绘0000}ババデル\n「‥どんな人間でも\n死ねばそれで終わりだ。\n---\n無理はするなよ‥		
005809	WORLD/AREAD117.EMI	17	上へ行きますか？{码14000C82}はい\nいいえ		要上去吗？
005812	WORLD/AREAD117.EMI	17	{框05}{立绘0000}「神皇さま以外に\nこのオンクーが\nおくれを とるとは‥		{框05}
005813	WORLD/AREAD117.EMI	17	{框05}{立绘0000}「お前は‥ 神皇さまの\n求める者、なのだな‥‥\n---\n‥{码0B}‥{码0B}‥ならば、これを\n取るがいい。		{框05}
005819	WORLD/AREAD117.EMI	17	{打字02}{色02}スイッチ{/色}の前に立つと\nフロアが 光り出します\n光るフロア上の ブロックは‥\n---\n{色0A}○{/色}ボタンで 手前に\n{色0A}×{/色}ボタンで おくに\n転がす事が できます\n---\n同じ色のブロックを 3つ並べて\n道を作ってください。		{打字02}\n---\n站到开关前\n地面就会发光\n发光地面上的方块‥\n---\n用○键滚向近处\n用×键滚向远处\n即可推动\n---\n请将同色方块\n排成3个铺成路。
005821	WORLD/AREAD117.EMI	17	{色02}あかい眼{/色}を ふんではならない‥		\n---\n不得踩踏赤瞳‥
005826	WORLD/AREAD119.EMI	11	{框03}{立绘4200}「そのような 体面ばかり\n気になさるが‥		{框03}
005836	WORLD/AREAD119.EMI	11	{框06}{立绘0040}「‥{队员02}の しょばつ\nかるくはないと、心得よ！		{框06}
005854	WORLD/AREAD119.EMI	11	{框20}\n    {色02}けいびへい{/色}を倒せ！\n---\nチャンスは{色02}1ターン{/色}\n仲間を 呼ばれる前に\n素早く 倒そう！\n---\nコンボアタックを使うと\n有利に戦えます。		{框20}\n\n---\n打倒警卫兵！\n---\n机会是\n---\n1回合\n趁其呼唤同伴前\n迅速将其打倒！\n---\n使用连击攻击\n可在战斗中占得先机。
005863	WORLD/AREAD119.EMI	11	{立绘4300}「報せろ、と‥\n---\n言われた‥、けど‥\n---\n止めろとは‥‥\n---\n言って、ない。		
005869	WORLD/AREAD121.EMI	13	{框06}{立绘8000}「ここは、大陸の中央にある\n山地だ‥		{框06}
005870	WORLD/AREAD121.EMI	13	{框06}{立绘8000}「この山を 下りたところに‥\n---\n召喚を つかさどる\n一族の村が、ある。		{框06}
005871	WORLD/AREAD121.EMI	13	{框06}{立绘8000}「その村を たずね‥\nうつろわざるものである\n自身のことを‥\n---\n知るがよい\n{队员00}よ‥		{框06}
005872	WORLD/AREAD121.EMI	13	{立绘4100}「お待ち下さい、ラーウィ様‥\n---\n{队员00}が、その‥\nうつろわざるもの だとして‥\n---\nわたし達は、どうすれば‥		
005873	WORLD/AREAD121.EMI	13	{框06}{立绘8000}「よいか、{队员01}‥\n---\n我らは、この世界で\n神となるほどの\n力を持つものだ‥		{框06}
005874	WORLD/AREAD121.EMI	13	{框06}{立绘8000}「しかし、その力を\nどのように使うかは‥\n---\nお前達が、決めることだ。\n---\nなぜなら、ここは\nお前達の 世界だからな。		{框06}
005875	WORLD/AREAD121.EMI	13	{框06}{立绘8000}「今は、知ることだ‥\n---\nお前達は、もう\n関わってしまったのだから。		{框06}
005876	WORLD/AREAD121.EMI	13	{框05}{立绘4200}「関わってしまった‥、か。		{框05}
005877	WORLD/AREAD121.EMI	13	{框06}{立绘C100}「ええ、とにかく‥\n---\nラーウィ様の、おっしゃった\n村へ 行ってみましょう。		{框06}
005907	WORLD/AREAD123.EMI	11	{框04}{立绘0040}「いや、それはもう\nよいのだ‥\n---\nそれよりも‥\n{队员02}どのには\nかんしゃしておる‥		{框04}
005909	WORLD/AREAD123.EMI	11	{框04}{立绘0040}「それを、あなたは\nやってくれた‥\n---\n族長という 自らの\n立場がありながら‥\n---\n中々、できる事ではない。		{框04}
005911	WORLD/AREAD123.EMI	11	{框03}{立绘4100}「それですが、父さま‥\n---\nルディアの手が 回る前に\nやっておきたい事が\nあります‥		{框03}
005912	WORLD/AREAD123.EMI	11	{框03}{立绘4100}「わたし達、{色02}風竜{/色}さまに\nお会いして‥\n---\n闻きたいことが、あるんです。		{框03}
005914	WORLD/AREAD123.EMI	11	{框06}{立绘4200}「竜の事が‥\n帝国の 探すものの事が\n分かれば‥\n---\n何か、手が打てるのでは\nないかと思うのです。		{框06}
