id	file	seg	src	tgt	old_tgt
007010	WORLD/AREAD155.EMI	13	{框05}{立绘4100}「いえ、兄さま\n渡すのでは、なくて‥\n---\n乘りこむんです\nわたし達が‥！		{框05}
007011	WORLD/AREAD155.EMI	13	{框05}{立绘4100}「{队员00}と、もう一人の\n初代皇帝は‥\n---\nいずれ出会う、運命だと\n竜の方たちも\n言っていました‥		{框05}
007012	WORLD/AREAD155.EMI	13	{框05}{立绘4100}「だったら、いっそ\nわたし達の方から\n会いに行っても‥\n---\nそれに‥		{框05}
007013	WORLD/AREAD155.EMI	13	{框05}{立绘4100}「帝国に 行くと\n言うことなら‥\n---\n{立绘0B03}あなた方と 対立する\nことも、ありませんしね‥？		{框05}
007019	WORLD/AREAD155.EMI	13	{立绘4240}「と、{码0B}ともかく‥\nチェクまで 戻ろう。\n---\n{队员01}‥\n{队员00}は、動けるか？		{立绘4240}「总、总之‥\n先回切克吧。\n---\n{队员01}‥\n
007023	WORLD/AREAD157.EMI	13	‥皇城入り口に、転送しますか？{码14000C42}はい\nいいえ		‥要传送到皇城入口吗？
007038	WORLD/AREAD157.EMI	13	{框03}{立绘4600}「うせろ‥\n---\nお前などに、用は無い。		{框03}
007047	WORLD/AREAD157.EMI	13	{立绘4600}「もういい‥、{码0B}うせろ‥		
007058	WORLD/AREAD157.EMI	13	{框06}{立绘C640}「{队员00}よ‥‥\n私よ！\n---\nひとつとなり\n全なる神と なる時が\n来た‥！		{框06}{立绘C640}「
007061	WORLD/AREAD157.EMI	13	{框06}{立绘8444}「そうか、{码0B}{队员00}‥\n---\nうつろうものと\n関わりを 持ちすぎた\nようだな‥‥		{框06}{立绘8444}「原来如此，
007062	WORLD/AREAD157.EMI	13	{框06}{立绘C640}「それを‥、絶たねば\nならない‥‥\n---\n来るがいい、{队员00}\nわれらが はじまりの\n場所へ‥‥		{框06}{立绘C640}「必须‥斩断\n才行‥‥\n---\n来吧，
007063	WORLD/AREAD157.EMI	13	{框05}{立绘4100}「{队员00}！		{框05}
007064	WORLD/AREAD157.EMI	13	{框05}{立绘0707}「{队员00}、わたし\n体が‥、動かなくて‥		{框05}{立绘0707}「
007065	WORLD/AREAD157.EMI	13	{框05}{立绘C100}「何とか、みんな\n無事のようですけど‥		{框05}
007067	WORLD/AREAD157.EMI	13	{框03}{立绘4500}「{队员00}が‥\n---\nうつろうものの世界と\n深く 関わりすぎたせいで‥\n---\n合一することが\nできなかった‥\nって言ってます。		{框03}
007068	WORLD/AREAD157.EMI	13	{立绘0907}「どうであれ‥、もう‥\nすすむしか、ありません‥\n---\n{立绘4100}行きましょう。		{立绘0907}「无论怎样，如今‥\n只能前进了‥\n---\n
007072	WORLD/AREAD157.EMI	13	{立绘8545}「よく闻きな、おちび‥\n---\nあたしらは、この\n{队员00}と‥ 深い\nつながりを 持つ者だ‥		{立绘8545}「给我听好了，小不点‥\n---\n我们是为了这个‥\n
007073	WORLD/AREAD157.EMI	13	{立绘8545}「もう、あたしらを\n抜きにして‥\n---\n{队员00}という 神は\nないんだよ‥\n{立绘C540}って、言ってます。		{立绘8545}「别再把我们\n撇在一边‥\n---\n
007075	WORLD/AREAD157.EMI	13	{立绘C140}「わたしたち‥、ずっと\n{队员00}と いっしょに\n旅してきたんです‥\n---\nウールンさん\n通してください‥！		{立绘C140}「我们‥一直\n
007080	WORLD/AREAD166.EMI	11	‥皇城入り口に、転送しますか？{码14000C42}はい\nいいえ		‥要传送到皇城入口吗？
007095	WORLD/AREAD166.EMI	11	{框03}{立绘4600}「うせろ‥\n---\nお前などに、用は無い。		{框03}
007104	WORLD/AREAD166.EMI	11	{立绘4600}「もういい‥、{码0B}うせろ‥		
007115	WORLD/AREAD166.EMI	11	{框06}{立绘C640}「{队员00}よ‥‥\n私よ！\n---\nひとつとなり\n全なる神と なる時が\n来た‥！		{框06}{立绘C640}「
007118	WORLD/AREAD166.EMI	11	{框06}{立绘8444}「そうか、{码0B}{队员00}‥\n---\nうつろうものと\n関わりを 持ちすぎた\nようだな‥‥		{框06}{立绘8444}「原来如此，
007119	WORLD/AREAD166.EMI	11	{框06}{立绘C640}「それを‥、絶たねば\nならない‥‥\n---\n来るがいい、{队员00}\nわれらが はじまりの\n場所へ‥‥		{框06}{立绘C640}「必须‥斩断\n才行‥‥\n---\n来吧，
007120	WORLD/AREAD166.EMI	11	{框05}{立绘4100}「{队员00}！		{框05}
007121	WORLD/AREAD166.EMI	11	{框05}{立绘0707}「{队员00}、わたし\n体が‥、動かなくて‥		{框05}{立绘0707}「
007122	WORLD/AREAD166.EMI	11	{框05}{立绘C100}「何とか、みんな\n無事のようですけど‥		{框05}
007124	WORLD/AREAD166.EMI	11	{框03}{立绘4500}「{队员00}が‥\n---\nうつろうものの世界と\n深く 関わりすぎたせいで‥\n---\n合一することが\nできなかった‥\nって言ってます。		{框03}
007125	WORLD/AREAD166.EMI	11	{立绘0907}「どうであれ‥、もう‥\nすすむしか、ありません‥\n---\n{立绘4100}行きましょう。		{立绘0907}「无论怎样，如今‥\n只能前进了‥\n---\n
007129	WORLD/AREAD166.EMI	11	{立绘8545}「よく闻きな、おちび‥\n---\nあたしらは、この\n{队员00}と‥ 深い\nつながりを 持つ者だ‥		{立绘8545}「给我听好了，小不点‥\n---\n我们是为了这个‥\n
007130	WORLD/AREAD166.EMI	11	{立绘8545}「もう、あたしらを\n抜きにして‥\n---\n{队员00}という 神は\nないんだよ‥\n{立绘C540}って、言ってます。		{立绘8545}「别再把我们\n撇在一边‥\n---\n
007132	WORLD/AREAD166.EMI	11	{立绘C140}「わたしたち‥、ずっと\n{队员00}と いっしょに\n旅してきたんです‥\n---\nウールンさん\n通してください‥！		{立绘C140}「我们‥一直\n
007142	WORLD/AREAD170.EMI	11	{立绘0000}「また、会ったな\nアルカイの竜よ‥\n---\n我は、アビト‥\n古き竜が、ひとり‥		
007143	WORLD/AREAD170.EMI	11	{立绘4100}「水の神様って‥\n竜の化身 だったんですね‥		
007144	WORLD/AREAD170.EMI	11	{立绘0000}「いかにも‥\n---\n古い時代の なごりで\n神と あがめられる\n竜は、多い‥\n---\nもっとも、今や\n神の力を 使うことは\nできぬが‥‥		
007145	WORLD/AREAD170.EMI	11	{立绘4100}「あの、それで\nわたし達、船に乘るために‥		
007146	WORLD/AREAD170.EMI	11	{立绘0000}「ふむ、{码0B}水神の許しだな‥\n---\nよかろう、持ってゆくがいい\nそして‥		
007147	WORLD/AREAD170.EMI	11	{立绘0000}「海の上で、我が実体に\n会うがよいだろう‥\n---\nその時、アルカイの竜よ‥\n我が力を さずけよう。		
007148	WORLD/AREAD170.EMI	11	{立绘0000}「我が、いばしょは‥\nいわに 守られた\n海の難所‥\n---\n船になれたら、来るがいい。		
007158	WORLD/AREAD171.EMI	11	{立绘0000}「また、会ったな\nアルカイの竜よ‥\n---\n我は、アビト‥\n古き竜が、ひとり‥		
007159	WORLD/AREAD171.EMI	11	{立绘4100}「水の神様って‥\n竜の化身 だったんですね‥		
007160	WORLD/AREAD171.EMI	11	{立绘0000}「いかにも‥\n---\n古い時代の なごりで\n神と あがめられる\n竜は、多い‥\n---\nもっとも、今や\n神の力を 使うことは\nできぬが‥‥		
007161	WORLD/AREAD171.EMI	11	{立绘4100}「あの、それで\nわたし達、船に乘るために‥		
007162	WORLD/AREAD171.EMI	11	{立绘0000}「ふむ、{码0B}水神の許しだな‥\n---\nよかろう、持ってゆくがいい\nそして‥		
007163	WORLD/AREAD171.EMI	11	{立绘0000}「海の上で、我が実体に\n会うがよいだろう‥\n---\nその時、アルカイの竜よ‥\n我が力を さずけよう。		
007164	WORLD/AREAD171.EMI	11	{立绘0000}「我が、いばしょは‥\nいわに 守られた\n海の難所‥\n---\n船になれたら、来るがいい。		
007173	WORLD/AREAE001.EMI	11	{立绘0000}「ふーん‥、そうか‥		
007174	WORLD/AREAE001.EMI	11	{框05}{立绘0000}「{队员02}が\nそんな事に、ねぇ‥		{框05}
007175	WORLD/AREAE001.EMI	11	{框05}{立绘0000}「しかし、まぁ\nそう なっちまったら‥\n---\nやっぱり、死體かね‥		{框05}
007176	WORLD/AREAE001.EMI	11	{框05}{立绘0000}「‥じょうだんだよ。		{框05}
007177	WORLD/AREAE001.EMI	11	{立绘0000}「そんな事したら\nルディアと フーレンは\n內戦だ‥\n---\nあっちも それは\n望んでないさ‥		
007178	WORLD/AREAE001.EMI	11	{立绘0000}「そうだねぇ、{码0B}だから‥\n---\n多少 無理やりでも\n何とかなりそうな\n気は‥、するんだけどね。		
007179	WORLD/AREAE001.EMI	11	{立绘0000}「ま、もう少し\n考えてみよう‥\n---\n今夜は 遲くなったし‥\nテントに入って お休み。		
007180	WORLD/AREAE001.EMI	11	{立绘0000}「{队员02}に 不利なことを\nひとつでも‥\n何とか できればねぇ‥		
007184	WORLD/AREAE001.EMI	11	{立绘0000}「疲れてたんだね‥\n無理もない‥‥\n---\nなれない オームに乘って\n来てくれたんだ。		
007185	WORLD/AREAE001.EMI	11	{立绘0000}「いい友達を 持ったね\nあの子‥‥		
007186	WORLD/AREAE001.EMI	11	{立绘0000}「おはよう‥\nよく眠れたかい？		
007187	WORLD/AREAE001.EMI	11	{立绘0000}「そうだね‥\nなんとか、あの子を\n助けないとね‥		
007188	WORLD/AREAE001.EMI	11	{立绘0000}「ん‥、なに‥？\n---\n{队员02}を 手助け\nできそうな事を 思いついた？{引1500}		
