id	file	seg	src	tgt	old_tgt
004179	WORLD/AREAD001.EMI	8	{立绘0701}「あ、{码0B}おはよう\n{队员00}‥		{立绘0701}「啊，早安\n
004182	WORLD/AREAD001.EMI	8	{立绘4400}「次に あさせを\n通れるのが‥\n---\n3日後か、1年後か‥\n分からんが、な。		
004183	WORLD/AREAD001.EMI	8	{立绘4300}「ここ‥‥\n---\n寢やすい。		
004184	WORLD/AREAD001.EMI	8	{立绘0605}「ま、そのうち\n渡れるさ‥\n---\n{立绘4500}って、言ってますね。\nうふふふふー。		{立绘0605}「嘛，早晚\n能过去的‥\n---\n
004185	WORLD/AREAD001.EMI	8	{立绘4100}「あ、{队员00}‥！		
004187	WORLD/AREAD001.EMI	8	{框02}{立绘4400}「私も、行こう‥		{框02}
004193	WORLD/AREAD001.EMI	8	{立绘4400}「水は、心配なさそうだな‥		
004195	WORLD/AREAD001.EMI	8	{立绘4300}「プカ‥\n---\nプカ‥		
004196	WORLD/AREAD001.EMI	8	{立绘0605}「ま、こんな島で\nしばらく休む ってのも\n悪かないね‥\n---\n{立绘4500}ですね、ふふ。		{立绘0605}「嘛，在这种岛上\n休息一阵子\n也不坏嘛‥\n---\n
004197	WORLD/AREAD001.EMI	8	{立绘4200}「‥{码0B}‥{码0B}‥		
004199	WORLD/AREAD001.EMI	8	{框05}{立绘0101}「つれました？\n{队员00}‥‥		{框05}{立绘0101}「钓到了吗？\n
004202	WORLD/AREAD001.EMI	8	{框05}{立绘4100}「そっちは、つりが\nできそうな場所ですね‥\n---\nつれました、{队员00}？		{框05}
004203	WORLD/AREAD001.EMI	8	{框05}{立绘0701}「そうですか‥\n---\n{立绘4100}まだ、つります‥？\nそれとも いったん\n戻りましょうか‥？{引4100}		{框05}{立绘0701}「这样啊‥\n---\n
004204	WORLD/AREAD001.EMI	8	{框04}{立绘C040}{码14000C22}まだ、つりをする。\nいったん戻ろう。		{框04}{立绘C040}
004205	WORLD/AREAD001.EMI	8	{框05}{立绘0101}「じゃ、がんばって下さいね\n{队员00}‥！		{框05}{立绘0101}「那，请加油哦\n
004206	WORLD/AREAD001.EMI	8	{框05}{立绘4100}「なんだか、わたし‥‥\n---\n{立绘0701}さかなくさい‥ です。		{框05}
