id	file	seg	src	tgt	old_tgt
017553	WORLD/E077BTL.EMI	5	{色03}{占位00}{/色}を {占位01}コ\n見つけた\n---\nしかし、持ち物がいっぱいだ！		
017554	WORLD/E077BTL.EMI	5	{色03}{占位00}ゼニー{/色} を手に入れた！		
017555	WORLD/E077BTL.EMI	5	{色03}{占位00}{/色}を {占位01}コ\n見つけた\n---\nしかし、すべては拾えない！\n持てる分だけ拾いますか？\n{色02}ふたたび拾うことはできません{/色}{码14830C02}はい\nいいえ		
017573	WORLD/E077BTL.EMI	5	{框01}{打字02} \n    {色02}セーブ{/色}しますか？{码11}{码14820C82}はい\nいいえ		{框01}{打字02}\n\n---\n要存档吗？是\n否
017575	WORLD/E077BTL.EMI	5	\n{色03}{占位00}{/色} を手に入れた！		\n
017577	WORLD/E077BTL.EMI	5	{色03}{占位00}{/色} を手に入れた！\nしかし、持ち物がいっぱいだ！		
017579	WORLD/E077BTL.EMI	5	\n  {占位00}ゼニー を手に入れた！		\n
017581	WORLD/E077BTL.EMI	21	皇城へ 戻りますか？{码14000C82}はい\nいいえ		要回到皇城吗？
017584	WORLD/E077BTL.EMI	21	{立绘4600}「神が、召喚された‥‥		
017585	WORLD/E077BTL.EMI	21	{立绘4600}「しかし、不完全な\n召喚の業は‥\n---\n{立绘0101}その神を ふたつに\n分けて、呼び出してしまった。		
017587	WORLD/E077BTL.EMI	21	{立绘4600}「{队员00}、お前は‥\n---\n私の 考えている事が\n分かるだろう‥？		
017588	WORLD/E077BTL.EMI	21	{立绘0000}「私にも、分かる‥		
017589	WORLD/E077BTL.EMI	21	{立绘0000}「お前が‥\n---\n{立绘4600}うつろうもの達と\n旅してきた、道が‥		
017590	WORLD/E077BTL.EMI	21	{立绘4600}「だが、{队员00}よ\n我が 半身よ‥\n---\nあれらは、お前と言う\n大きな流れに‥\n---\n流されてきたに\nすぎない‥		
017592	WORLD/E077BTL.EMI	21	{框06}{立绘8242}「{队员00}‥！		{框06}{立绘8242}「
017593	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「{队员00}‥\nお前は、迷っている。		{框05}
017594	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「この世界が、本当に\n守るに あたいするのか\nどうか‥		{框05}
017595	WORLD/E077BTL.EMI	21	{框05}{立绘0000}「お前は‥、見てきた‥\n---\n{立绘4600}うつろうもの達が‥\nよろこび、いかり‥\n---\nわらい、かなしみ‥\n---\n生き、そして 死にゆく様を‥		{框05}
017596	WORLD/E077BTL.EMI	21	{框05}{立绘0000}「しかし、{队员00}よ‥\n---\n{立绘4600}それは、我らとは\n関係の、ない‥\n---\nくだらぬものでは\nなかったか‥！？		{框05}
017597	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「うつろうものは、ヒトは‥\n---\n無知で、ごうまんで‥\n---\nいつわり、傷つけ、殺し‥\n---\nどこまでも おろかだ‥		{框05}
017598	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「そうだろう、{队员00}‥\n---\nヒトは、身勝手だった‥{引1300}		{框05}
017600	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「お前の 見てきたヒトは\n残忍では なかったか？{引1500}		{框05}
017602	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「お前の 見てきたヒトは\nおろかでは なかったか？{引1700}		{框05}
017604	WORLD/E077BTL.EMI	21	{框05}{立绘4600}「迷いを捨てろ\n{队员00}‥		{框05}
017605	WORLD/E077BTL.EMI	21	{框06}{立绘8242}「{队员00}‥！		{框06}{立绘8242}「
017606	WORLD/E077BTL.EMI	21	{框06}{立绘8342}「{队员00}、わたし‥\n---\n{立绘C140}この世界が、好きです。\n---\n{队员00}のいる\nこの世界が‥‥		{框06}{立绘8342}「
