id	file	seg	src	tgt	old_tgt
003251	SYSTEM/SGAMEN.EMI	10	{占位00}攻撃 {占位06}魔法 ランク3\n{引2 1A40}		
003252	SYSTEM/SGAMEN.EMI	10	{占位00}を そく死させる\n{引2 1B40}		
003253	SYSTEM/SGAMEN.EMI	10	{占位00}を そく死させる\n{引2 1C40}		
003254	SYSTEM/SGAMEN.EMI	10	{占位00}を ねむらせる\n{引2 2240}		
003255	SYSTEM/SGAMEN.EMI	10	{占位00}を こんらんさせる\n{引2 2240}		
003256	SYSTEM/SGAMEN.EMI	10	{占位00}を ちんもくさせる\n{引2 2240}		
003257	SYSTEM/SGAMEN.EMI	10	{占位00}の 攻撃力をダウン\n{引2 2340}		
003258	SYSTEM/SGAMEN.EMI	10	{占位00}の 防御力をダウン\n{引2 2340}		
003259	SYSTEM/SGAMEN.EMI	10	{占位00}の 早さをダウン\n{引2 2340}		
003260	SYSTEM/SGAMEN.EMI	10	{占位00}の 賢さをダウン\n{引2 2340}		
003261	SYSTEM/SGAMEN.EMI	10	{占位00}の 攻撃力をアップ\n{引2 2440}		
003262	SYSTEM/SGAMEN.EMI	10	{占位00}の 防御力をアップ\n{引2 2440}		
003263	SYSTEM/SGAMEN.EMI	10	{占位00}の 防御力をアップ\n{引2 2440}		
003264	SYSTEM/SGAMEN.EMI	10	{占位00}の 早さをアップ\n{引2 2440}		
003265	SYSTEM/SGAMEN.EMI	10	{占位00}の 賢さをアップ\n{引2 2440}		
003267	SYSTEM/SGAMEN.EMI	10	{占位00}の HPを小回復  {占位06}魔法\n{引2 1B40}		
003268	SYSTEM/SGAMEN.EMI	10	{占位00}の HPを中回復  {占位06}魔法\n{引2 1B40}		
003269	SYSTEM/SGAMEN.EMI	10	{占位00}の HPを大回復  {占位06}魔法\n{引2 1B40}		
003270	SYSTEM/SGAMEN.EMI	10	{占位00}の HPを小回復  {占位06}魔法\n{引2 1B40}		
003271	SYSTEM/SGAMEN.EMI	10	{占位00}の HPを中回復  {占位06}魔法\n{引2 1B40}		
003272	SYSTEM/SGAMEN.EMI	10	{占位00}を 戦闘不能から HP1/4で回復\nたまにしっぱいする  カテゴリー：{色03}聖{/色}		
003273	SYSTEM/SGAMEN.EMI	10	{占位00}を 戦闘不能から かんぜん回復\n{引2 1B40}		
003274	SYSTEM/SGAMEN.EMI	10	{占位00}の 毒状態を回復\n{引2 1B40}		
003275	SYSTEM/SGAMEN.EMI	10	{占位00}の すべての状態変化を回復\n{引2 1B40}		
003285	SYSTEM/SGAMEN.EMI	10	ゲームポイントでパワーアップ   {色04}現在LV{占位08}{/色}\n無属性ブレス攻撃&敵のパラメータをダウン		以游戏点数强化{队员12}LV{占位08}\n无属性龙息攻击&降低敌方参数
003299	SYSTEM/SGAMEN.EMI	10	{占位00}に 中ダメージの土+火攻撃		
003304	SYSTEM/SGAMEN.EMI	10	{占位00}を {占位06}斬撃 防御力無視\n{引2 3C42}		
003309	SYSTEM/SGAMEN.EMI	10	{占位00}を 武器でボコスカに攻撃。時間ないに押せた\nボタンの数だけHIT！  カテゴリー：{色03}体術{/色}		
003310	SYSTEM/SGAMEN.EMI	10	{占位00}を魔力で攻撃！ 敵の防御力でダメージ変化\n{引2 3642}		
003312	SYSTEM/SGAMEN.EMI	10	{占位00}を斬撃  攻撃力をダウンさせる\n{引2 3742}		
003313	SYSTEM/SGAMEN.EMI	10	敵{占位00}の攻撃力がアップ、防御力はダウン\n{引2 3742}		敌
003314	SYSTEM/SGAMEN.EMI	10	{占位00}を斬撃  防御力をダウンさせる\n{引2 3742}		
003315	SYSTEM/SGAMEN.EMI	10	{占位00}を射撃  早さをダウンさせる\n{引2 3742}		
003316	SYSTEM/SGAMEN.EMI	10	{占位00}を武器で攻撃  毒にする\n{引2 3842}		
003317	SYSTEM/SGAMEN.EMI	10	{占位00}を武器で攻撃  ねむらせる\n{引2 3842}		
003318	SYSTEM/SGAMEN.EMI	10	{占位00}を武器で攻撃  こんらんさせる\n{引2 3842}		
003319	SYSTEM/SGAMEN.EMI	10	{占位00}を武器で攻撃  もうもくにする\n{引2 3842}		
003320	SYSTEM/SGAMEN.EMI	10	{占位00}を武器で攻撃  ちんもくさせる\n{引2 3842}		
003321	SYSTEM/SGAMEN.EMI	10	{占位00}を射撃  スタンさせる\n{引2 3842}		
003338	SYSTEM/SGAMEN.EMI	10	{占位00}のHPを大回復&すべての状態変化を回復\n{占位06}魔法  カテゴリー：{色03}聖{/色}		
003401	SYSTEM/SGAMEN.EMI	10	{占位00}を 戦闘不能から HP1/4で回復\nたまにしっぱいする		
003405	SYSTEM/SGAMEN.EMI	10	>効果は つぎに{色04}やすむ{/色}まで		>效果持续到下次{队员81}为止
003411	SYSTEM/SGAMEN.EMI	10	{占位00}を斬撃  賢さをダウンさせる\n{引2 3742}		
003412	SYSTEM/SGAMEN.EMI	10	回避不能な一撃 攻撃力50%で{占位00}を武器で攻撃\n{引2 3642}		无法回避的一击，威力为攻击力50%
003413	SYSTEM/SGAMEN.EMI	10	{占位00}無属性攻撃 最強魔法\nカテゴリー：{色03}ブレス{/色}		
003414	SYSTEM/SGAMEN.EMI	10	行きたい場所へ、ひとっ飛び！\n{色04}ワールドマップ{/色}で セレクトボタン押してください		一飞直达想去之地！\n请在{队员D9}界地图上按选择键
003449	SYSTEM/SGAMEN.EMI	10	{占位00}に 小ダメージの水攻撃		
003450	SYSTEM/SGAMEN.EMI	10	{占位00}のHPを全回復&すべての状態変化を回復		
003451	SYSTEM/SGAMEN.EMI	10	{占位00}を 戦闘不能から HP1で回復\nたまに、しっぱいする		
003452	SYSTEM/SGAMEN.EMI	10	{占位00}の HPを 全回復		
003453	SYSTEM/SGAMEN.EMI	10	{占位00}に 大ダメージの水+土攻撃		
003454	SYSTEM/SGAMEN.EMI	10	{占位00}のHPと状態変化を 全回復		
003477	SYSTEM/SGAMEN.EMI	10	{色02}あかいオフダ{/色}の\n{引2 A641}		\n---\n红色符咒的\n{引2 A641}
003478	SYSTEM/SGAMEN.EMI	10	ノーマル特性      HP{占位00}/{占位01}		普通特性HP
003479	SYSTEM/SGAMEN.EMI	10	すべての能力にすぐれる HP{占位00}/{占位01}		各项能力皆优的HP
003480	SYSTEM/SGAMEN.EMI	10	火炎攻撃とサポート能力 HP{占位00}/{占位01}		火炎攻击与辅助能力的HP
003481	SYSTEM/SGAMEN.EMI	10	物理攻撃にすぐれる   HP{占位00}/{占位01}		擅长物理攻击的HP
003482	SYSTEM/SGAMEN.EMI	10	水攻撃とサポート能力  HP{占位00}/{占位01}		水攻击与辅助能力的HP
003483	SYSTEM/SGAMEN.EMI	10	防御能力が高い     HP{占位00}/{占位01}		防御能力高的HP
003484	SYSTEM/SGAMEN.EMI	10	UNKNOWN     HP{占位00}/{占位01}		UNKNOWNHP
003485	SYSTEM/SGAMEN.EMI	10	？？？？？？      HP{占位00}/{占位01}		？？？？？？HP
003487	SYSTEM/SGAMEN.EMI	10	攻撃と早さでダメージと命中率が変化する\n武器で{占位00}攻撃  カテゴリー：{色03}体術{/色}		伤害与命中率随攻击和速度变化\n用武器
003506	SYSTEM/SGAMEN.EMI	10	チタンと{道具2300}のハイブリッド\n{引2 1640}		钛与
003520	SYSTEM/SGAMEN.EMI	10	{占位00}を こんらんさせる\n{引2 2240}		
003532	SYSTEM/SGAMENX.EMI	3	{色03}{占位00}{/色}を {占位01}コ\n手に入れた		
003533	SYSTEM/SGAMENX.EMI	3	{色03}{占位00}{/色}を {占位01}コ\n見つけた\n---\nしかし、持ち物がいっぱいだ！		
003534	SYSTEM/SGAMENX.EMI	3	{色03}{占位00}ゼニー{/色} を手に入れた！		
003535	SYSTEM/SGAMENX.EMI	3	{色03}{占位00}{/色}を {占位01}コ\n見つけた\n---\nしかし、すべては拾えない！\n持てる分だけ拾いますか？\n{色02}ふたたび拾うことはできません{/色}{码14830C02}はい\nいいえ		
003553	SYSTEM/SGAMENX.EMI	3	{框01}{打字02} \n    {色02}セーブ{/色}しますか？{码11}{码14820C82}はい\nいいえ		{框01}{打字02}\n\n---\n要存档吗？是\n否
003555	SYSTEM/SGAMENX.EMI	3	\n{色03}{占位00}{/色} を手に入れた！		\n
003557	SYSTEM/SGAMENX.EMI	3	{色03}{占位00}{/色} を手に入れた！\nしかし、持ち物がいっぱいだ！		
003559	SYSTEM/SGAMENX.EMI	3	\n  {占位00}ゼニー を手に入れた！		\n
003571	SYSTEM/SHOP.EMI	9	{占位00}の HPを{占位03}回復		
003572	SYSTEM/SHOP.EMI	9	{占位00}の APを{占位07}回復		
003575	SYSTEM/SHOP.EMI	9	{占位00}のHPを{占位03}回復 たまに状態変化も回復		
003588	SYSTEM/SHOP.EMI	9	{占位00}の 攻撃力をアップ		
003589	SYSTEM/SHOP.EMI	9	{占位00}の 防御力をアップ		
003590	SYSTEM/SHOP.EMI	9	{占位00}の 早さをアップ		
003591	SYSTEM/SHOP.EMI	9	{占位00}の 賢さをアップ		
003596	SYSTEM/SHOP.EMI	9	{占位00}を ねむらせる		
003597	SYSTEM/SHOP.EMI	9	{占位00}を もうもくにする		
003598	SYSTEM/SHOP.EMI	9	{占位00}を こんらんさせる		
003599	SYSTEM/SHOP.EMI	9	{占位00}を 毒にする		
003600	SYSTEM/SHOP.EMI	9	{占位00}を ちんもくさせる		
003601	SYSTEM/SHOP.EMI	9	{占位00}の 毒状態を回復		
003613	SYSTEM/SHOP.EMI	9	しみるー\n{占位00}の もうもく状態を回復		真舒坦\n
003614	SYSTEM/SHOP.EMI	9	無くちな人も、はなせそう\n{占位00}の ちんもく状態の回復		不善言辞的人，也能开口畅谈\n
003616	SYSTEM/SHOP.EMI	9	戦意をとりもどす 元気のでる薬\n{占位00}を 戦闘不能からHP1/4で回復		恢复斗志的提神药\n
003624	SYSTEM/SHOP.EMI	9	ミニタイフーン\n{占位00}に 小ダメージの風攻撃		迷你台风\n
003625	SYSTEM/SHOP.EMI	9	身を切りさく、はげしい突風\n{占位00}に 大ダメージの風攻撃		裂身割骨的猛烈狂风\n
003626	SYSTEM/SHOP.EMI	9	火薬のかたまり\n{占位00}に 小ダメージの火攻撃		火药块\n
003627	SYSTEM/SHOP.EMI	9	火力を強化した火薬玉。敵にぶつけて大爆発！\n{占位00}に 大ダメージの火攻撃		强化火力的火药玉。砸向敌人引发大爆炸！\n
003628	SYSTEM/SHOP.EMI	9	敵に岩石をふりかける\n{占位00}に 中ダメージの土攻撃		向敌人扬撒岩石\n
003629	SYSTEM/SHOP.EMI	9	大ナマズのいかりが ふうじられている\n{占位00}に 大ダメージの土攻撃		封印着大鲶鱼的怒火\n
003631	SYSTEM/SHOP.EMI	9	大地がいてつくほどの威力\n{占位00}に 大ダメージの水攻撃		冻结大地般的威力\n
003632	SYSTEM/SHOP.EMI	9	すさまじい爆風の 高性能爆弾\n{占位00}に 中ダメージの火+風攻撃		爆风惊人的高性能炸弹\n
003633	SYSTEM/SHOP.EMI	9	さばきの雷\n{占位00}に 大ダメージの風+水攻撃		审判之雷\n
003646	SYSTEM/SHOP.EMI	9	{占位00}の すべての状態変化を回復		
003647	SYSTEM/SHOP.EMI	9	{占位00}を 戦闘不能からHP1/2で回復		
003649	SYSTEM/SHOP.EMI	9	{占位00}を そく死させる		
