id	file	seg	src	tgt	old_tgt
005554	WORLD/AREAD111.EMI	8	{框21}ツネキチの 体当たりを\n{色0A}×{/色}ボタンで、ジャンプして\nかわして下さい。\n---\n上手くかわして、ツネキチを\nマストから 落とせば\n{队员01}の 勝ちです。		{框21}常吉会冲撞过来\n请按×键\n起跳躲避。\n---\n成功躲避后，把常吉\n从桅杆上撞落\n即{色0A}获胜。{/色}ボタンで、ジャンプして\nかわして下さい。\n---\n上手くかわして、ツネキチを\nマストから 落とせば\n{队员01}の 勝ちです。
005571	WORLD/AREAD111.EMI	8	{框05}{立绘0506}「お前たちには、何度も\nおくれを とったが‥\n---\nそれも、ここまでだ\nぬっ{码0B}ふーん！\n---\nあら海に もまれた\nこの俺様の\n技を 食らえぇ〜い！		{框05}{立绘0506}「虽然输给\n你们好多次‥\n---\n到此为止了\n哼噗——！\n---\n尝尝我在大海里\n千锤百炼的\n这招吧——！{码0B}ふーん！\n---\nあら海に もまれた\nこの俺様の\n技を 食らえぇ〜い！
005593	WORLD/AREAD111.EMI	8	{立绘8040}「じゃ、{码0B}じゃあ‥\n---\n島に行く 用意が\nできたら‥\n---\nおれに 声をかけてよ。\nボートを 出してやるから‥		{立绘8040}「那、那‥\n---\n等你们做好\n上岛准备‥\n---\n就叫我一声。\n我把小艇放下去‥{码0B}じゃあ‥\n---\n島に行く 用意が\nできたら‥\n---\nおれに 声をかけてよ。\nボートを 出してやるから‥
005605	WORLD/AREAD111.EMI	8	{框06}{立绘8841}「こ、{码0B}こんにちは‥\n---\nえーと‥\n海の竜さん ですか？		{框06}{立绘8841}「你、你好‥\n---\n那个‥\n您是海之龙吗？{码0B}こんにちは‥\n---\nえーと‥\n海の竜さん ですか？
005618	WORLD/AREAD111.EMI	8	{框21}{打字02}ツネキチを 後ろから\n突き飛ばして‥\n---\n時間內に マストの上から\n落とせば、クリアです\n---\n{色0A}×{/色}ボタンで、ジャンプし\nツネキチの 頭をふむと\nスキができます‥\n---\nその間に 後ろから\n体当たりして\n突き飛ばしてください\n---\n{色0A}□{/色}ボタンの ダッシュを\nうまく使って‥\n思いっきり行くのが コツ。\n---\n\n  もう一度、說明を讀みますか？{码14020C82}はい\nいいえ		{框21}{打字02}从背后\n撞飞常吉‥\n---\n在时间内把他从\n桅杆上撞落即算过关\n---\n按×键起跳\n踩到常吉头上\n可让其露出破绽‥\n---\n趁此时从背后\n用身体撞击\n把他撞下去吧\n---\n善用□键的\n冲刺‥\n全力出击是诀窍。\n---\n\n要再读一遍说明吗？是\n否{色0A}×{/色}ボタンで、ジャンプし\nツネキチの 頭をふむと\nスキができます‥\n---\nその間に 後ろから\n体当たりして\n突き飛ばしてください\n---\n{色0A}□{/色}ボタンの ダッシュを\nうまく使って‥\n思いっきり行くのが コツ。\n---\n\n  もう一度、說明を讀みますか？{码14020C82}はい\nいいえ
005623	WORLD/AREAD111.EMI	8	{立绘0202}「おう、{码0B}そろそろ\nリプの村が、見えるころだぜ‥		{立绘0202}「哦，差不多\n能望见莉普村了吧‥{码0B}そろそろ\nリプの村が、見えるころだぜ‥
005627	WORLD/AREAD112.EMI	11	{立绘8040}「ど、{码0B}どうだ‥\n高いだろう‥、怖いだろう？\n---\nやめるんだったら\n今のうちだぜ‥！？		{立绘8040}「怎、怎么样‥\n很高吧‥、很怕吧？\n---\n要是不想玩了\n现在还来得及‥！？{码0B}どうだ‥\n高いだろう‥、怖いだろう？\n---\nやめるんだったら\n今のうちだぜ‥！？
005630	WORLD/AREAD112.EMI	11	{框21}ツネキチの 体当たりを\n{色0A}×{/色}ボタンで、ジャンプして\nかわして下さい。\n---\n上手くかわして、ツネキチを\nマストから 落とせば\n{队员01}の 勝ちです。		{框21}常吉会冲撞过来\n请按×键\n起跳躲避。\n---\n成功躲避后，把常吉\n从桅杆上撞落\n即{色0A}获胜。{/色}ボタンで、ジャンプして\nかわして下さい。\n---\n上手くかわして、ツネキチを\nマストから 落とせば\n{队员01}の 勝ちです。
005647	WORLD/AREAD112.EMI	11	{框05}{立绘0506}「お前たちには、何度も\nおくれを とったが‥\n---\nそれも、ここまでだ\nぬっ{码0B}ふーん！\n---\nあら海に もまれた\nこの俺様の\n技を 食らえぇ〜い！		{框05}{立绘0506}「虽然输给\n你们好多次‥\n---\n到此为止了\n哼噗——！\n---\n尝尝我在大海里\n千锤百炼的\n这招吧——！{码0B}ふーん！\n---\nあら海に もまれた\nこの俺様の\n技を 食らえぇ〜い！
005669	WORLD/AREAD112.EMI	11	{立绘8040}「じゃ、{码0B}じゃあ‥\n---\n島に行く 用意が\nできたら‥\n---\nおれに 声をかけてよ。\nボートを 出してやるから‥		{立绘8040}「那、那‥\n---\n等你们做好\n上岛准备‥\n---\n就叫我一声。\n我把小艇放下去‥{码0B}じゃあ‥\n---\n島に行く 用意が\nできたら‥\n---\nおれに 声をかけてよ。\nボートを 出してやるから‥
005681	WORLD/AREAD112.EMI	11	{框06}{立绘8841}「こ、{码0B}こんにちは‥\n---\nえーと‥\n海の竜さん ですか？		{框06}{立绘8841}「你、你好‥\n---\n那个‥\n您是海之龙吗？{码0B}こんにちは‥\n---\nえーと‥\n海の竜さん ですか？
