id	file	seg	src	tgt	old_tgt
009486	WORLD/AREAE033.EMI	9	{框22}{色0A}×{/色}ボタンで 『ほ』を上げると\n船は、風下に向かいます。\n---\n方向キーを使って、船の向きを\n変える事ができますが\n風上には、すすめません。\n---\n{色0A}○{/色}ボタンを押して\n船を こぐ事もできます。\n---\n{引2 1300}		{框22}{色0A}按×键升起「帆」\n船便会驶向下风处。\n---\n可用方向键改变\n船的方向\n但无法逆风前行。\n---\n按○键\n也可以划船。\n---\n{/色}ボタンで 『ほ』を上げると\n船は、風下に向かいます。\n---\n方向キーを使って、船の向きを\n変える事ができますが\n風上には、すすめません。\n---\n{色0A}○{/色}ボタンを押して\n船を こぐ事もできます。\n---\n{引2 1300}
009488	WORLD/AREAE033.EMI	9	{框22}画面下のバーは、船の食べ物を\nあらわしています。\n---\n時間がたつごとに、食ベ物は減り‥\n---\nこれがなくなると、船は自動的に\n港へ戻されます。\n---\nまた、{色0A}○{/色}ボタンで、こぐと\nたくさん食べ物を 使います。\n---\n{引2 1300}		{框22}画面下方的槽\n表示船上的食物。\n---\n随时间流逝，食物会减少‥\n---\n耗尽后，船会自动\n被送回港口。\n---\n另外，按○键划船\n会消耗大量食物。\n---\n{色0A}○{/色}ボタンで、こぐと\nたくさん食べ物を 使います。\n---\n{引2 1300}
009489	WORLD/AREAE033.EMI	9	{框22}{色0A}△{/色}ボタンで、船のまわりを\nたんさくします。\n---\n上陸できる島が 近くにある場合は\nその島に上陸します。\n---\n港の近くで{色0A}△{/色}ボタンを おすと\n入港します。\n---\n{引2 1300}		{框22}{色0A}按△键探索\n船的四周。\n---\n附近有可登陆的岛时\n就会登上该岛。\n---\n在港口附近按△键\n就会入港。\n---\n{/色}ボタンで、船のまわりを\nたんさくします。\n---\n上陸できる島が 近くにある場合は\nその島に上陸します。\n---\n港の近くで{色0A}△{/色}ボタンを おすと\n入港します。\n---\n{引2 1300}
009496	WORLD/AREAE034.EMI	11	{框05}{立绘0101}「くっ、{码0B}この\nごうつく商人め！		{框05}{立绘0101}「可恶，这个\n奸商家伙！{码0B}この\nごうつく商人め！
009497	WORLD/AREAE034.EMI	11	{框06}{立绘8242}「{特效}{/特效}{码08}ふわ！{码0E}\n---\n		{框06}{立绘8242}「呼哇！\n---\n{特效}{/特效}{码08}ふわ！{码0E}\n---\n
009518	WORLD/AREAE037.EMI	13	{立绘8041}「あたし達、もともと\nこの‥\n---\n{色05}夢の世界{/色}に\n住んでたよう！		{立绘8041}「我们本来\n就住在这个‥\n---\n梦的世界\n里哟！{色05}夢の世界{/色}に\n住んでたよう！
009533	WORLD/AREAE037.EMI	13	{立绘8040}「あ、{码0B}あんまり\nしげしげ、見ないでよう‥		{立绘8040}「啊，别盯着我\n看个不停哟‥{码0B}あんまり\nしげしげ、見ないでよう‥
009545	WORLD/AREAE038.EMI	11	{立绘0101}「わが名は ジュナー\nかわいた砂の底にて\n世界を 見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14010C92}力をかして！\n今は必要ない		{立绘0101}「我名朱纳\n于干涸的沙之底\n守望世界‥\n---\n阿尔凯之龙啊\n无常之众啊‥\n需要我的力量吗？借你力量！\n现在不需要{码14010C92}力をかして！\n今は必要ない
009549	WORLD/AREAE038.EMI	11	{立绘0202}「われは 名もなきもの‥\n---\n大地の一部となりて\n世界を 見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14020C92}力をかして！\n今は必要ない		{立绘0202}「我是无名之物‥\n---\n化作大地的一部分\n守望世界‥\n---\n阿尔凯之龙啊\n无常之众啊‥\n需要我的力量吗？借你力量！\n现在不需要{码14020C92}力をかして！\n今は必要ない
009553	WORLD/AREAE038.EMI	11	{立绘0303}「われは 人をして\n賢樹と呼ばれしもの\n---\n大地に 根を下ろし\n世界を 見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14030C92}力をかして！\n今は必要ない		{立绘0303}「我是被人们\n称作贤树之物\n---\n扎根大地\n守望世界‥\n---\n阿尔凯之龙啊\n无常之众啊‥\n需要我的力量吗？借你力量！\n现在不需要{码14030C92}力をかして！\n今は必要ない
009567	WORLD/AREAE039.EMI	11	{立绘0101}「わが名は ジュナー\nかわいた砂の底にて\n世界を 見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14010C92}力をかして！\n今は必要ない		{立绘0101}「我名朱纳\n于干涸的沙之底\n守望世界‥\n---\n阿尔凯之龙啊\n无常之众啊‥\n需要我的力量吗？借你力量！\n现在不需要{码14010C92}力をかして！\n今は必要ない
009571	WORLD/AREAE039.EMI	11	{立绘0202}「われは 名もなきもの‥\n---\n大地の一部となりて\n世界を 見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14020C92}力をかして！\n今は必要ない		{立绘0202}「我是无名之物‥\n---\n化作大地的一部分\n守望世界‥\n---\n阿尔凯之龙啊\n无常之众啊‥\n需要我的力量吗？借你力量！\n现在不需要{码14020C92}力をかして！\n今は必要ない
009575	WORLD/AREAE039.EMI	11	{立绘0303}「われは 人をして\n賢樹と呼ばれしもの\n---\n大地に 根を下ろし\n世界を 見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14030C92}力をかして！\n今は必要ない		{立绘0303}「我是被人们\n称作贤树之物\n---\n扎根大地\n守望世界‥\n---\n阿尔凯之龙啊\n无常之众啊‥\n需要我的力量吗？借你力量！\n现在不需要{码14030C92}力をかして！\n今は必要ない
009620	WORLD/AREAE045.EMI	11	{立绘0403}「竜であり‥\nお前達の ことばで言えば‥\n---\n『神』{码0B}に、近いものであり‥		{立绘0403}「是龙‥\n用你们的话来说‥\n---\n也是接近『神』的存在‥{码0B}に、近いものであり‥
009660	WORLD/AREAE048.EMI	11	{立绘0202}「‥{码0B}‥{码0B}‥タプル、パルパル。\n---\nポッコ リクク、カッペル\nパケト タプル、パルパル。		{立绘0202}「‥‥‥塔普鲁，帕鲁帕鲁。\n---\n波科利库库，卡佩鲁\n帕凯托塔普鲁，帕鲁帕鲁。{码0B}‥{码0B}‥タプル、パルパル。\n---\nポッコ リクク、カッペル\nパケト タプル、パルパル。
009661	WORLD/AREAE048.EMI	11	これは、きっと‥‥{码14010C94}ケガをしてるようだから{码08}       薬をあげよう！\nお腹が減ってるようだから{码08}     食べ物をあげよう！\n困ってるようだから{码08}      お金をあげよう！\n何ともないようだから{码08}       放っておこう！		这一定是‥‥受伤了，给它药吧！\n肚子饿了，给它食物吧！\n遇到困难，给它钱吧！\n没事的样子，别管它吧！{码14010C94}ケガをしてるようだから{码08}       薬をあげよう！\nお腹が減ってるようだから{码08}     食べ物をあげよう！\n困ってるようだから{码08}      お金をあげよう！\n何ともないようだから{码08}       放っておこう！
009664	WORLD/AREAE048.EMI	11	よろこんでいる‥、{码0B}のかな？		是高兴了‥、吗？{码0B}のかな？
009668	WORLD/AREAE048.EMI	11	これは、きっと‥‥{码14020C92}もっと食べたいって{码08}      言ってるんだ！\nごちそうさまって{码08}      言ってるんだ！		这一定是‥‥还说想吃更多的意思！\n说吃饱了的意思！{码14020C92}もっと食べたいって{码08}      言ってるんだ！\nごちそうさまって{码08}      言ってるんだ！
009670	WORLD/AREAE048.EMI	11	これは、きっと‥‥{码14030C92}まだ、食べたいって{码08}      言ってるんだ！\nごちそうさまって{码08}      言ってるんだ！		这一定是‥‥还想再吃的意思！\n说吃饱了的意思！{码14030C92}まだ、食べたいって{码08}      言ってるんだ！\nごちそうさまって{码08}      言ってるんだ！
009672	WORLD/AREAE048.EMI	11	これは、きっと‥{码14040C92}もっと、もっと{码08}     食べたいって事だ！\nもう、お腹いっぱいって事だ！		这一定是‥还想吃更多的意思！\n已经吃撑了的意思！{码14040C92}もっと、もっと{码08}     食べたいって事だ！\nもう、お腹いっぱいって事だ！
009675	WORLD/AREAE048.EMI	11	これは、きっと‥‥{码14050C92}もっと、くれって{码08}      言ってるんだ！\nまんぞくしたって{码08}      言ってるんだ！		这一定是‥‥还想要更多的意思！\n说心满意足的意思！{码14050C92}もっと、くれって{码08}      言ってるんだ！\nまんぞくしたって{码08}      言ってるんだ！
009677	WORLD/AREAE048.EMI	11	なるほど、これは‥‥{码14060C93}お腹が いっぱいだけど{码08}  まだ食べたいって事だな！\nお腹が 痛くなったんだ{码08}     薬をあげてみよう！\nやっと、滿足したって事だな！		原来如此，这是‥‥肚子饱了却还想吃的意思啊！\n肚子痛了，给它药试试！\n终于心满意足了啊！{码14060C93}お腹が いっぱいだけど{码08}  まだ食べたいって事だな！\nお腹が 痛くなったんだ{码08}     薬をあげてみよう！\nやっと、滿足したって事だな！
009684	WORLD/AREAE048.EMI	11	{立绘0303}「あおい海、つりと 魚と\nマニーロ屋‥\n---\nと、いうわけで\nいらっしゃい！{码14850C93}トレードしよう\nけいひんをこうかんしよう\nやめておこう		{立绘0303}「苍之海、垂钓与鱼\n还有马尼罗商店‥\n---\n总而言之\n欢迎光临！来交易吧\n交换印花\n先算了{码14850C93}トレードしよう\nけいひんをこうかんしよう\nやめておこう
009716	WORLD/AREAE048.EMI	11	「海で化け物を 見たんだ！\n{码0B}{码0B}‥って\n君は信じてくれる？{码14070C82}信じる\n信じない		「我在海上看到了怪物！\n‥这种话\n你会信吗？信\n不信{码0B}{码0B}‥って\n君は信じてくれる？{码14070C82}信じる\n信じない
009738	WORLD/AREAE051.EMI	11	外に出ますか？{码14010CC2}はい\nいいえ		要出去吗？是\n否{码14010CC2}はい\nいいえ
009746	WORLD/AREAE052.EMI	11	外に出ますか？{码14010CC2}はい\nいいえ		要出去吗？是\n否{码14010CC2}はい\nいいえ
009754	WORLD/AREAE053.EMI	11	外に出ますか？{码14010CC2}はい\nいいえ		要出去吗？是\n否{码14010CC2}はい\nいいえ
009777	WORLD/AREAE067.EMI	11	{立绘0503}「え、わたし‥？\n---\n{立绘0603}いえ、{码0B}ないです\nおじいさん‥		{立绘0503}「诶，我‥？\n---\n{立绘0603}不，没有\n老爷爷‥{码0B}ないです\nおじいさん‥
009797	WORLD/AREAE067.EMI	11	\n ゲームを中止して 外に出ますか？{码14010CC2}はい\nいいえ		\n要中止游戏出去吗？是\n否{码14010CC2}はい\nいいえ
009808	WORLD/AREAE068.EMI	11	旅の記錄ができます‥{码148B0C93}すこし休もう\n旅の記錄をしよう\n今は用がない		可记录旅程‥歇一歇再走\n记录旅程\n现在不需要{码148B0C93}すこし休もう\n旅の記錄をしよう\n今は用がない
009812	WORLD/AREAE068.EMI	11	{框05}「は、{码0B}ユンナさま\n今のところ‥\n---\n成長を 續けています。		{框05}「是，云娜大人\n目前‥\n---\n仍在继续成长。{码0B}ユンナさま\n今のところ‥\n---\n成長を 續けています。
009813	WORLD/AREAE068.EMI	11	{立绘0202}「やあ、{码0B}それはけっこう。		{立绘0202}「呀，那很好。{码0B}それはけっこう。
009818	WORLD/AREAE068.EMI	11	{立绘C140}「よかった、{码0B}見つからなく‥{引1000}		{立绘C140}「太好了，没被发现‥{码0B}見つからなく‥{引1000}
009820	WORLD/AREAE068.EMI	11	{框03}{立绘0202}「やー、{码0B}いけませんな。\n---\nここは、フォウ帝国の\n建物ですよ‥ 東の方？		{框03}{立绘0202}「呀—，这可不行啊。\n---\n这里可是福乌帝国的\n建筑哦‥东方那边？{码0B}いけませんな。\n---\nここは、フォウ帝国の\n建物ですよ‥ 東の方？
009824	WORLD/AREAE068.EMI	11	{框03}{立绘0202}「あ、{码0B}ややや！\n近づかないで下さいね‥		{框03}{立绘0202}「啊，呀呀呀！\n请不要靠近我哦‥{码0B}ややや！\n近づかないで下さいね‥
009828	WORLD/AREAE068.EMI	11	{框05}{立绘0202}「や、{码0B}残念ですが‥\nウソでは ありません。\n---\nさて‥‥！		{框05}{立绘0202}「唉，很遗憾\n但这不是谎话。\n---\n那么……！{码0B}残念ですが‥\nウソでは ありません。\n---\nさて‥‥！
009840	WORLD/AREAE068.EMI	11	{立绘0101}「何‥{码0B}だ、ここは？\n---\n內臟‥‥？		{立绘0101}「这是‥哪里？\n---\n内脏……？{码0B}だ、ここは？\n---\n內臟‥‥？
009843	WORLD/AREAE068.EMI	11	{立绘0601}「エ‥‥、{码0B}エリーナ！？		{立绘0601}「诶……，艾莉娜！？{码0B}エリーナ！？
009858	WORLD/AREAE068.EMI	11	{立绘8141}「く‥、{码0B}邪悪な気が\n強くなっている‥		{立绘8141}「可‥，邪恶的气息\n变强了‥{码0B}邪悪な気が\n強くなっている‥
009867	WORLD/AREAE069.EMI	11	旅の記錄ができます‥{码148B0C93}すこし休もう\n旅の記錄をしよう\n今は用がない		可记录旅程‥歇一歇再走\n记录旅程\n现在不需要{码148B0C93}すこし休もう\n旅の記錄をしよう\n今は用がない
