id	file	seg	src	tgt
010936	WORLD/AREAM008.EMI	11	うぃんでぃあのおしろ	温迪亚城
010937	WORLD/AREAM008.EMI	11	「このリフトは\n風車の力を利用して\n動かしています。	「这座升降机\n是利用风车之力\n驱动的。
010938	WORLD/AREAM008.EMI	11	「見はらし、いいでしょ‥\n---\n運が良ければ‥\n風竜さまの飛んでる姿を\n見る事もできますよ。	「视野很好吧‥\n---\n运气好的话‥\n还能看到风龙大人\n飞翔的身影哦。
010939	WORLD/AREAM008.EMI	11	「こんな高い所に、住んでて\n怖くないのかな‥	「住在这种高处\n不会害怕吗‥
010940	WORLD/AREAM008.EMI	11	「我々、ウインディア人は\n高いのが、平気なのです。\n---\nと言うか、高い所は\nむっちゃ好きなのです。	「我们温迪亚人\n不怕高的地方。\n---\n不如说，高的地方\n我们超喜欢。
010941	WORLD/AREAM008.EMI	11	「おれだって、高いの\n怖かないや‥！	「我也不怕\n高的地方‥！
010942	WORLD/AREAM008.EMI	11	「ここは、ろうやです。\n---\n見ても、おもしろいって\nものじゃありませんよ。	「这里是牢房。\n---\n看了也没有什么\n意思哦。
010943	WORLD/AREAM008.EMI	11	「ああ、エリーナさま‥\n---\nああ、{队员01}さま‥\n---\nお二人とも、美しい‥！\n---\n二人から、同時に\n愛を告げられたら‥\nぼくは、どうしよう？	「啊，艾莉娜大人‥\n---\n啊，{队员01}大人‥\n---\n二位都如此美丽‥！\n---\n要是两人同时\n向我告白‥\n我该怎么办？
010944	WORLD/AREAM008.EMI	11	「この先、いっぱんの方は\nごえんりょ下さい。	「前方普通人\n请回避。
010945	WORLD/AREAM008.EMI	11	「この先、いっぱんの‥\n---\nえ、{队员01}さま！？	「前方普通人‥\n---\n咦，{队员01}大人！？
010946	WORLD/AREAM008.EMI	11	「この先は‥\nあ、あら‥？\n---\n{队员01}さま！	「前方是‥\n啊、哎呀‥？\n---\n{队员01}大人！
010947	WORLD/AREAM008.EMI	11	「{队员01}さま‥！\nよくぞお戻り下さいました！	「{队员01}大人‥！\n您平安回来了！
010948	WORLD/AREAM008.EMI	11	「おお、おかえりなさいませ\n{队员01}さまっ！	「哦哦，欢迎回来\n{队员01}大人！
010949	WORLD/AREAM008.EMI	11	「王様が、お待ちでございます\nさ、どうぞ‥！	「国王正等着您\n请进‥！
010950	WORLD/AREAM008.EMI	11	「皆、心配しておりました\nさ、どうぞ‥！	「大家都很担心您\n快请‥！
010951	WORLD/AREAM008.EMI	11	「王様は、もちろん\n私達みんな‥\n---\n{队员01}さまの\nお归りを待っていたのです。	「不用说国王\n我们大家‥\n---\n都在等着\n{队员01}大人回来。
010952	WORLD/AREAM008.EMI	11	「やー‥\n{队员01}さまの\nお归りだー‥！	「呀——‥\n{队员01}大人\n回来啦‥！
010953	WORLD/AREAM008.EMI	11	「王のお部屋ですぞ‥\nおひかえなされ。	「这是王之房间‥\n不得无礼。
010954	WORLD/AREAM008.EMI	11	「こっ、これは\n{队员01}さま！？	「这、这不是\n{队员01}大人！？
