id	file	seg	src	tgt
002147	SYSTEM/MSHOP.EMI	8	マニーロショップの会話データや！！	是马尼罗商店的对话数据！！
002148	SYSTEM/MSHOP.EMI	8	{框8A}はい\nいいえ	{框8A}是\n否
002149	SYSTEM/MSHOP.EMI	8	{框88}はい\nいいえ	{框88}是\n否
002153	SYSTEM/MSHOP.EMI	8	サカナが足らへんで	鱼不够啦
002154	SYSTEM/MSHOP.EMI	8	まいど、おおきに！\n	多谢惠顾！\n
002156	SYSTEM/MSHOP.EMI	8	誰が	谁来
002159	SYSTEM/MSHOP.EMI	8	みなさん、よぉ〜におうてまっせ！	各位，欢迎光临！
002160	SYSTEM/MSHOP.EMI	8	\nEMPTY	\nEMPTY
002162	SYSTEM/MSHOP.EMI	8	がんばって\nいっぱいためてや！	加油\n多多集点吧！
002163	SYSTEM/MSHOP.EMI	8	ポイントが足らへんから\nスタンプはなしや！	点数不够\n没有印花哦！
002164	SYSTEM/MSHOP.EMI	8	これ以上カードもたれへんで！	卡片拿不了更多了！
002165	SYSTEM/MSHOP.EMI	8	所持数	持有数
002168	SYSTEM/MSHOP.EMI	8	それ以上もたれへんで！	拿不了更多了！
002171	SYSTEM/MSHOP.EMI	8	つったサカナとアイテムをこうかんします	将钓到的鱼与道具交换
002173	SYSTEM/MSHOP.EMI	8	またきてや！！	再来啊！！
002174	SYSTEM/MSHOP.EMI	8	トレード	交换
002175	SYSTEM/MSHOP.EMI	8	けいひん	赠品
002176	SYSTEM/MSHOP.EMI	8	やめる	取消
002177	SYSTEM/MSHOP.EMI	8	方向キー上下：コマンドを選択\n\n○：決定×：ショップを出る	方向键上下：选择指令\n\n○：确定×：离开商店
002178	SYSTEM/MSHOP.EMI	8	方向キー上下：カーソル移動\n\n○：決定×：キャンセル	方向键上下：移动光标\n\n○：确定×：取消
002179	SYSTEM/MSHOP.EMI	8	方向キー左：－1右：+1\n方向キー下：－10上：+10\nL1·L2：1にR1·R2：MAX\n---\n○：決定×：キャンセル	方向键左：-1 右：+1\n方向键下：-10 上：+10\nL1·L2：设为1 R1·R2：MAX\n---\n○：确定×：取消
002180	SYSTEM/MSHOP.EMI	8	方向キー：誰が装備するかを選択\n\n○：決定×：キャンセル	方向键：选择由谁装备\n\n○：确定×：取消
002181	SYSTEM/MSHOP.EMI	8	方向キー上下：カーソル移動\n\n○：決定×：キャンセル	方向键上下：移动光标\n\n○：确定×：取消
002182	SYSTEM/MSHOP.EMI	8	方向キー左：－1右：+1\n方向キー下：－10上：+10\nL1·L2：1にR1·R2：MAX\n---\n○：決定×：キャンセル	方向键左：-1 右：+1\n方向键下：-10 上：+10\nL1·L2：设为1 R1·R2：MAX\n---\n○：确定×：取消
002183	SYSTEM/MSHOP.EMI	9	単体	单体
002184	SYSTEM/MSHOP.EMI	9	全体	全体
002185	SYSTEM/MSHOP.EMI	9	火属性	火属性
002186	SYSTEM/MSHOP.EMI	9	風属性	风属性
002187	SYSTEM/MSHOP.EMI	9	水属性	水属性
002188	SYSTEM/MSHOP.EMI	9	土属性	土属性
002189	SYSTEM/MSHOP.EMI	9	聖なる	神圣
002190	SYSTEM/MSHOP.EMI	9	火+風属性	火+风属性
002191	SYSTEM/MSHOP.EMI	9	風+水属性	风+水属性
002192	SYSTEM/MSHOP.EMI	9	水+土属性	水+土属性
002193	SYSTEM/MSHOP.EMI	9	土+火属性	土+火属性
002196	SYSTEM/MSHOP.EMI	9	鉄のプレートでがっちりガード\n{引2 1640}	铁板护身，防御周全\n{引2 1640}
