id	file	seg	src	tgt
014319	WORLD/AREAS019.EMI	11	「すみませんが\nお金が、足りないようです。	「很抱歉\n钱，好像不够。
014320	WORLD/AREAS019.EMI	11	「今は、旅してるけど‥\n---\n	「我现在在旅行‥\n---\n
014321	WORLD/AREAS019.EMI	11	「いなくなった、エリーナ様を\n探して‥\n---\n{队员01}様まで\n出ていっちまったって\n話しだねぇ‥\n---\n王様も、さぞや\nご心配だろうねぇ‥	「为了寻找失踪的\n艾莉娜大人‥\n---\n连{队员01}大人\n都亲自出马了\n听说了吗‥\n---\n国王也一定\n非常担心吧‥
014322	WORLD/AREAS019.EMI	11	「ボクも‥\nおねいちんが、いなくなったら\n探しに行くー。	「我也要‥\n姐姐不见了的话\n就去找——。
014323	WORLD/AREAS019.EMI	11	「ばかね‥\nわたしは、いなくならないの。	「笨蛋‥\n我才不会不见呢。
014324	WORLD/AREAS019.EMI	11	「ここは、へいわだね‥\nけど、かすかににおうね\n---\n戦のにおいが‥	「这里很和平呢‥\n不过呢，隐约闻得到\n---\n战争的气味‥
014325	WORLD/AREAS019.EMI	11	「ウインディアの女性は\nきれいだね‥\n---\nウチのかみさんも\nそりゃ、かわいかったよ‥	「温迪亚的女性\n真漂亮呀‥\n---\n我家那位\n当年也是可爱得很哟‥
014326	WORLD/AREAS019.EMI	11	{立绘0101}	{立绘0101}
014327	WORLD/AREAS019.EMI	11	「デブぼっちゃんが\nこれ以上太らないように‥\n---\n食器をぜんぶ\nかくしちゃいました‥！	「为了不让胖少爷\n继续胖下去‥\n---\n把餐具全都\n藏起来了‥！
014328	WORLD/AREAS019.EMI	11	\n「ちう	\n「啾
014329	WORLD/AREAS019.EMI	11	「ふあはぁ〜〜\nはやぐ、食ぁべたいよぉう‥！	「呼啊哈——～\n好想吃东西呀——‥！
014330	WORLD/AREAS019.EMI	11	「うう、おいたわしや\nおぼっちゃま‥\n---\n食器が見つかるまでの\nごしんぼうです‥！	「呜呜，少爷真是\n可怜呀‥\n---\n在找到餐具之前\n就忍忍吧‥！
014331	WORLD/AREAS019.EMI	11	「{道具1701}も、{道具4F03}も\n{道具4501}も、{道具3603}も\n	「{道具1701}呀，{道具4F03}呀\n{道具4501}呀，{道具3603}呀\n
014332	WORLD/AREAS019.EMI	11	おちゃづけだ‥\n{道具1701}があれば\n食べられるだろう‥	茶泡饭呀‥\n有{道具1701}的话\n就能吃了吧‥
014333	WORLD/AREAS019.EMI	11	たこやきだ‥\n{道具3603}があれば\n食べられるだろう‥	章鱼烧呀‥\n有{道具3603}的话\n就能吃了吧‥
014334	WORLD/AREAS019.EMI	11	スパゲッティだ‥\n{道具4501}があれば\n食べられるだろう‥	意大利面呀‥\n有{道具4501}的话\n就能吃了吧‥
014335	WORLD/AREAS019.EMI	11	プリンだ‥\n{道具4F03}があれば\n食べられるだろう‥	布丁呀‥\n有{道具4F03}的话\n就能吃了吧‥
014336	WORLD/AREAS019.EMI	11	クリームソーダだ‥\n	奶油苏打呀‥\n
014337	WORLD/AREAS019.EMI	11	「ウチの子は、キビシく\nしつけておるから\nマナーが、良いんじゃ‥\n---\n決して、手づかみで\n食事をしたり、せんぞ。	「我家孩子管教得\n很严，所以\n礼仪很好哟‥\n---\n绝不会用手\n抓着吃饭的。
014338	WORLD/AREAS019.EMI	11	「{队员01}様、お戻りに\nなったってねぇ‥\n---\n王様も、さぞかしおよろこびに\nなったろうねぇ‥	「听说{队员01}大人\n回来了呢‥\n---\n国王也一定\n非常高兴吧‥
014339	WORLD/AREAS019.EMI	11	「ボクも‥\nおねいちんが、もどってきたら\nおよろこぶー。	「我也要‥\n姐姐回来的话\n就开心——。
014340	WORLD/AREAS019.EMI	11	「ばかね‥\nわたしは、いなくなって\nないでしょ。	「笨蛋‥\n我才没有\n不见呢。
014341	WORLD/AREAS019.EMI	11	「この近くで、ルディア兵\nらしき姿を見たよ\nいよいよ、におってきたね‥\n---\n戦のにおいだ‥	「在这附近见到了\n像是鲁迪亚兵的身影\n越来越有味道了‥\n---\n战争的气味‥
014342	WORLD/AREAS019.EMI	11	「におったのになぁ\nヘンだなぁ‥	「明明闻到了呀\n真奇怪呀‥
014343	WORLD/AREAS019.EMI	11	「{队员01}様、また\nエリーナ様をさがしに\n出て行ったらしいねぇ‥\n---\n今度こそ\n見つかるといいねぇ‥	「听说{队员01}大人\n又去找\n艾莉娜大人了‥\n---\n但愿这回\n能找到呀‥
014344	WORLD/AREAS019.EMI	11	「ボクも‥\nまた、おねいちんを\n探しに行くー	「我也要‥\n再去找\n姐姐——
014345	WORLD/AREAS019.EMI	11	「だから‥\nわたしはいなくならないって。	「所以啦‥\n我才不会不见呢。
014346	WORLD/AREAS019.EMI	11	「あーあ‥せっかく\n食器をかくしたのに‥！	「唉——‥好不容易\n藏好的餐具呀‥！
014347	WORLD/AREAS019.EMI	11	「おお、あなたがお持ちの\nそれはまさしく‥\n---\n	「哦，你手里拿的\n那件正是‥‥\n---\n
014348	WORLD/AREAS019.EMI	11	そうですか、ではその‥\n---\n	是这样呀，那这件‥\n---\n
014350	WORLD/AREAS019.EMI	11	そうですか、また食器を\n見つけた時はぜひ‥	是这样呀，再找到\n餐具时务必‥
014351	WORLD/AREAS019.EMI	11	おお、ありがたい‥！\n---\nこれでおぼっちゃまに\nお食事をめしあがって\nいだだけます。	哦，太感谢了‥！\n---\n这样就能让\n少爷用上餐具\n用餐了。
014352	WORLD/AREAS019.EMI	11	{占位01}を\n{占位02}まい手に入れた！	得到了{占位01}\n{占位02}件！
014353	WORLD/AREAS019.EMI	11	「ふあはぁ〜〜\nもっど、食ぁべたいよぉう‥！	「呼啊哈——～\n还、还想吃呀——‥！
014354	WORLD/AREAS019.EMI	11	「もう、ざいりょうが\nぜーんぶなくなって\nしまったデスよ‥	「材料已经\n全——都\n用光了呀‥
014355	WORLD/AREAS019.EMI	11	「うう、おいたわしや\nおぼっちゃま‥\n---\n次のお食事ができるまでの\nごしんぼうです‥！	「呜呜，少爷真是\n可怜呀‥\n---\n在下次用餐之前\n就忍忍吧‥！
014356	WORLD/AREAS019.EMI	11	ううむ、それは残念‥	唔嗯，那真遗憾‥
014357	WORLD/AREAS019.EMI	11	「あら、あなたも\nうらないに来たの？	「哎呀，你也是来\n占卜的吗？
014358	WORLD/AREAS019.EMI	11	「じゃあ教えてあげる、あのね\nここから外に出た時に‥\n---\n風車の\n---\nあかいハネが\n二人の頭の上で止まると‥\n---\nその二人は、必ず結ばれるって\n伝說があるのよー\nロマンチックでしょ？	「那我来告诉你吧，听好了\n从这里出去的时候‥\n---\n只要风车的\n---\n红色扇叶\n停在两个人的头顶上‥\n---\n传说这两个人\n就一定会结合哟\n很浪漫吧？
014359	WORLD/AREAS019.EMI	11	「あ、そ‥	「哦，是吗‥
014360	WORLD/AREAS019.EMI	11	「アナタ達も\nうらなってみてねー。	「你们也来\n占个卜嘛——。
014361	WORLD/AREAS019.EMI	11	「運命の人が\n見つかるといいねー。	「能找到命中注定的\n人就太好啦——。
014362	WORLD/AREAS019.EMI	11	『ハウトウユーズツマヨウジ』\nと、書かれた本がある。	有一本书，写着\n『如何使用牙签』。
