id	file	seg	src	tgt
006780	WORLD/AREAD151.EMI	8	ちぇくとしんでんのあいだ。\nどんすけがでぃーすをおってくる。	切克与神殿之间。\n堂介正追着蒂斯。
006781	WORLD/AREAD151.EMI	8	{立绘C540}「{队员05}‥！	{立绘C540}「{队员05}‥！
006782	WORLD/AREAD151.EMI	8	{立绘8040}「{队员05}‥\n---\n{队员05}を置いて\nどこへ行きますか？	{立绘8040}「{队员05}‥\n---\n丢下{队员05}\n要去哪里？
006783	WORLD/AREAD151.EMI	8	{立绘0101}「‥ややこしいなぁ\nお前、まだ動けたのか？	{立绘0101}「‥真麻烦啊\n你，还能动吗？
006784	WORLD/AREAD151.EMI	8	{立绘C540}「そのようです。	{立绘C540}「看起来可以。
006785	WORLD/AREAD151.EMI	8	{立绘0101}「ああ、コイツは‥\nあたしを封印してた\nヨロイなんだけど‥\n---\n長いこと、あたしの気を\nあびてたから‥\n---\n動いたり、話したり\nできるようになってるんだ。	{立绘0101}「啊，这家伙‥\n是封印我的\n铠甲‥\n---\n由于长年沐浴\n我的气息‥\n---\n已经变得能\n活动、说话了。
006786	WORLD/AREAD151.EMI	8	{立绘8242}「うふふ、うふふふー‥\n---\n{队员05}が出ていって\n悲しいですね。	{立绘8242}「呜呼呼，呜呼呼呼——‥\n---\n{队员05}走了\n好伤心啊。
006787	WORLD/AREAD151.EMI	8	{立绘0101}「こっちは、お前から\n出られて‥\n---\nせいせいしてるよ。	{立绘0101}「这边倒是巴不得\n你走‥\n---\n松了口气啊。
006789	WORLD/AREAD151.EMI	8	{立绘0101}「また、封印されろって\n言うのかい！？\n---\nやなこった‥！	{立绘0101}「你是要让我\n再被封印吗！？\n---\n才不要‥！
006790	WORLD/AREAD151.EMI	8	{立绘0101}「お前は、もう\n動かなくて、いいんだ‥\n---\nヨロイは、ヨロイらしく\nおとなしくころがってな！	{立绘0101}「你已经\n不必再动了‥\n---\n铠甲就要有\n铠甲的样子，老实躺着吧！
006791	WORLD/AREAD151.EMI	8	{立绘C540}「{队员05}は、もう\n要らないですかね？	{立绘C540}「{队员05}已经\n不需要了吗？
006792	WORLD/AREAD151.EMI	8	{立绘0303}「え、あ‥\nはあ‥‥	{立绘0303}「诶，啊‥\n是啊‥‥
006793	WORLD/AREAD151.EMI	8	{立绘8242}「そうですか‥\nうふふー、うふふー‥\n---\n‥‥‥\n---\n笑うとこ、ちがいましたね。	{立绘8242}「这样啊‥\n呜呼呼——，呜呼呼——‥\n---\n‥‥‥\n---\n该笑的地方，不对呢。
006794	WORLD/AREAD151.EMI	8	{立绘C540}「{队员01}‥\n---\nヨロイらしく‥、は\nどうしますか？	{立绘C540}「{队员01}‥\n---\n要它像铠甲一样‥，该\n怎么办呢？
006795	WORLD/AREAD151.EMI	8	{立绘0303}「え、ああ‥\nそうですね‥\n---\n	{立绘0303}「诶，啊‥\n是啊‥\n---\n
006797	WORLD/AREAD151.EMI	8	{立绘0101}「それじゃあ\nそういうことで‥\n---\n神殿に急ごうか。	{立绘0101}「那就\n这么办吧‥\n---\n去神殿吧。
006798	WORLD/AREAD151.EMI	8	{立绘C540}「わかりました‥\n{队员05}\nチェクに戻ります。	{立绘C540}「明白了‥\n{队员05}\n回切克去。
006801	WORLD/AREAD151.EMI	8	{立绘0504}「{队员04}隊長！	{立绘0504}「{队员04}队长！
006802	WORLD/AREAD151.EMI	8	{立绘0603}「{队员05}さん‥！？	{立绘0603}「{队员05}先生‥！？
006803	WORLD/AREAD151.EMI	8	{立绘0202}「あー‥‥\n---\n村が、帝国軍に‥\nおそわれましたよ。	{立绘0202}「啊——‥‥\n---\n村子，被帝国军‥\n袭击了。
006804	WORLD/AREAD151.EMI	8	{立绘0705}「ばかな‥‥！？\n---\nそんな命令は、受けていない。	{立绘0705}「胡说‥‥！？\n---\n我没有收到那种命令。
006805	WORLD/AREAD151.EMI	8	{立绘0806}「本当です‥！\n---\n皆、危険を感じて\n逃げました‥\n---\nけれど、長老さまが‥！	{立绘0806}「是真的‥！\n---\n大家感到危险\n都逃走了‥\n---\n可长老大人他‥！
006807	WORLD/AREAD151.EMI	8	{立绘0101}「お前‥、まだ動けたのか？\n---\n力が切れて\n動けなくなってると\n思ったのに‥	{立绘0101}「你‥，还能动吗？\n---\n我还以为你的力量\n耗尽\n动不了了呢‥
006809	WORLD/AREAD151.EMI	8	{立绘0101}「ばかだね。\n何、がんばってんのさ‥	{立绘0101}「真傻啊。\n你在，拼命什么呢‥
006811	WORLD/AREAD151.EMI	8	{立绘0202}「うふふふー、ふふ‥\nこれ、笑うところで\nあってますよね？\n---\nうふ‥、ふ‥‥	{立绘0202}「呜呼呼呼——，呼呼‥\n这里，该笑\n对吧？\n---\n呜呼‥，呼‥‥
006812	WORLD/AREAD151.EMI	8	{立绘0101}「力が、切れたか‥\n---\nただのヨロイに\n戻ったね‥	{立绘0101}「力量，耗尽了吗‥\n---\n变回\n普通铠甲了呢‥
006813	WORLD/AREAD151.EMI	8	{立绘0806}「この方は‥\n私を守るために‥\n---\n戦って‥、力つきて\nしまったんですね‥‥	{立绘0806}「这位是为了\n保护我‥\n---\n战斗‥，才耗尽\n力量的啊‥‥
006814	WORLD/AREAD151.EMI	8	{立绘0101}「違うよ‥\nこれは、ただのヨロイ。\n---\n元々、物だったのが\n物に戻っただけさ。	{立绘0101}「不对哦‥\n这只是普通铠甲。\n---\n原本是物的东西\n变回了物而已。
006815	WORLD/AREAD151.EMI	8	{立绘0806}「人でも‥、物でも‥\n---\n私を救ってくれた事に\n変わりはありません‥\n---\nこの方は、りっぱな事を\nしたと‥、思います。	{立绘0806}「无论是人‥，还是物‥\n---\n它救了我\n这一点不会变‥\n---\n我认为，这位做了\n了不起的事‥。
006816	WORLD/AREAD152.EMI	17	らすとすてーじ	最终舞台
006817	WORLD/AREAD152.EMI	17	皇城へ戻りますか？	要回到皇城吗？
006818	WORLD/AREAD152.EMI	17	{立绘8040}「むかし‥‥‥	{立绘8040}「很久很久以前‥‥‥
006819	WORLD/AREAD152.EMI	17	{立绘8040}「ヒトどもにとっては\n遠く‥‥\n---\n我らにとっては\nそれほどでもない\n時の向こうで‥‥	{立绘8040}「对人类而言\n那是遥远的‥‥\n---\n对我们而言\n却并不算久的\n时光彼端‥‥
006822	WORLD/AREAD152.EMI	17	{立绘0101}「ふしぎなものだ‥\n---\n初めて出会った\n自分‥、か‥	{立绘0101}「真是奇妙‥\n---\n初次相遇的\n自己‥、吗‥
006827	WORLD/AREAD152.EMI	17	{框05}{立绘0101}「何とか、守りきった\nようだが‥‥\n---\nそれまでかな‥？	{框05}{立绘0101}「看来总算\n守住了‥‥\n---\n到此为止了吗‥？
006828	WORLD/AREAD152.EMI	17	{框06}{立绘8242}「	{框06}{立绘8242}「
006829	WORLD/AREAD152.EMI	17	{框05}	{框05}
006830	WORLD/AREAD152.EMI	17	{框05}	{框05}
006831	WORLD/AREAD152.EMI	17	{框05}	{框05}
006832	WORLD/AREAD152.EMI	17	{框05}	{框05}
006833	WORLD/AREAD152.EMI	17	{框05}	{框05}
006834	WORLD/AREAD152.EMI	17	{框05}	{框05}
006835	WORLD/AREAD152.EMI	17	{框04}{立绘C040}そうかも知れない\n‥分からない	{框04}{立绘C040}或许是这样\n‥不知道
006836	WORLD/AREAD152.EMI	17	{框05}	{框05}
006837	WORLD/AREAD152.EMI	17	{框04}{立绘C040}そうかも知れない\n‥分からない	{框04}{立绘C040}或许是这样\n‥不知道
006838	WORLD/AREAD152.EMI	17	{框05}	{框05}
006839	WORLD/AREAD152.EMI	17	{框04}{立绘C040}そうかも知れない\n‥分からない	{框04}{立绘C040}或许是这样\n‥不知道
006840	WORLD/AREAD152.EMI	17	{框05}	{框05}
006841	WORLD/AREAD152.EMI	17	{框06}{立绘8242}「	{框06}{立绘8242}「
006842	WORLD/AREAD152.EMI	17	{框06}{立绘8342}「	{框06}{立绘8342}「
006843	WORLD/AREAD152.EMI	17	{框06}{立绘C140}「わたし、信じたいです‥\n---\nわたしの好きな\nこの世界を‥！	{框06}{立绘C140}「我，愿意相信‥\n---\n相信我所热爱的\n这个世界‥！
006844	WORLD/AREAD152.EMI	17	{框05}{立绘0101}「くだらん‥‥	{框05}{立绘0101}「无聊‥‥
006845	WORLD/AREAD152.EMI	17	{框05}	{框05}
006846	WORLD/AREAD152.EMI	17	{框05}	{框05}
006847	WORLD/AREAD152.EMI	17	{框05}	{框05}
006848	WORLD/AREAD152.EMI	17	{框05}	{框05}
006849	WORLD/AREAD152.EMI	17	{框05}	{框05}
006850	WORLD/AREAD152.EMI	17	{框04}{立绘C040}	{框04}{立绘C040}
006851	WORLD/AREAD152.EMI	17	{框04}{立绘C040}	{框04}{立绘C040}
006852	WORLD/AREAD152.EMI	17	{框06}{立绘8242}「	{框06}{立绘8242}「
006853	WORLD/AREAD152.EMI	17	{框05}{立绘0403}「そう‥‥\n---\n	{框05}{立绘0403}「这样啊‥‥\n---\n
