id	file	seg	src	tgt
002750	SYSTEM/SGAMEN.EMI	9	{框8A}はい\nいいえ	{框8A}是\n否
002751	SYSTEM/SGAMEN.EMI	9	{框88}はい\nいいえ	{框88}是\n否
002752	SYSTEM/SGAMEN.EMI	9	アイテム	道具
002753	SYSTEM/SGAMEN.EMI	9	特能	特能
002754	SYSTEM/SGAMEN.EMI	9	装備	装备
002755	SYSTEM/SGAMEN.EMI	9	状態	状态
002756	SYSTEM/SGAMEN.EMI	9	並びかえ	排序
002757	SYSTEM/SGAMEN.EMI	9	設定	设置
002758	SYSTEM/SGAMEN.EMI	9	セーブ	存档
002759	SYSTEM/SGAMEN.EMI	9	アイテムの使用·整理などをおこないます	使用·整理道具等
002760	SYSTEM/SGAMEN.EMI	9	特能の使用·整理などをおこないます	使用·整理特能等
002761	SYSTEM/SGAMEN.EMI	9	装備をおこないます	进行装备
002762	SYSTEM/SGAMEN.EMI	9	ステータスを見ます	查看状态
002763	SYSTEM/SGAMEN.EMI	9	フィールド/バトルでの，並びじゅんを設定します	设置原野/战斗中的排列顺序
002764	SYSTEM/SGAMEN.EMI	9	ゲームの設定をへんこうします	更改游戏设置
002765	SYSTEM/SGAMEN.EMI	9	{队员D9}ールドマップでセーブをおこなえます	可在{队员D9}界地图上存档
002766	SYSTEM/SGAMEN.EMI	9	\nEMPTY	\nEMPTY
002767	SYSTEM/SGAMEN.EMI	9	つかう	使用
002768	SYSTEM/SGAMEN.EMI	9	整理	整理
002769	SYSTEM/SGAMEN.EMI	9	捨てる	丢弃
002770	SYSTEM/SGAMEN.EMI	9	宝もの	贵重品
002771	SYSTEM/SGAMEN.EMI	9	アイテムをつかいます	使用道具
002772	SYSTEM/SGAMEN.EMI	9	アイテムの並びかえをおこないます	重新排列道具
002773	SYSTEM/SGAMEN.EMI	9	いらないアイテムを捨てます	丢弃不需要的道具
002774	SYSTEM/SGAMEN.EMI	9	みんなの大事なアイテムリストです	全员重要的道具列表
002775	SYSTEM/SGAMEN.EMI	9	誰に	给谁
002777	SYSTEM/SGAMEN.EMI	9	整理方法を選んでください	请选择整理方法
002778	SYSTEM/SGAMEN.EMI	9	移動させたいアイテムを決定した後\n場所を決定してください	先确定要移动的道具\n再确定目标位置
002781	SYSTEM/SGAMEN.EMI	9	特能をつかいます	使用特能
002782	SYSTEM/SGAMEN.EMI	9	特能を整理します	整理特能
002783	SYSTEM/SGAMEN.EMI	9	スキルをまき物に戻しリストに空きをつくります	把技能放回卷轴，腾出列表空位
002784	SYSTEM/SGAMEN.EMI	9	誰の特能をつかいますか	使用谁的特能
002785	SYSTEM/SGAMEN.EMI	9	誰の特能を整理しますか	整理谁的特能
002786	SYSTEM/SGAMEN.EMI	9	誰のスキルをまき物に戻しますか	把谁的技能放回卷轴
002788	SYSTEM/SGAMEN.EMI	9	移動させたい特能を決定した後\n場所を決定してください	先确定要移动的特能\n再确定目标位置
002789	SYSTEM/SGAMEN.EMI	9	整理方法を選んでください\n>方向キー左右：リストの切りかえ	请选择整理方法\n>方向键左右：切换列表
002791	SYSTEM/SGAMEN.EMI	9	装備	装备
002792	SYSTEM/SGAMEN.EMI	9	最強	最强
002793	SYSTEM/SGAMEN.EMI	9	はずす	卸下
002794	SYSTEM/SGAMEN.EMI	9	攻撃	攻击
002795	SYSTEM/SGAMEN.EMI	9	防御	防御
002796	SYSTEM/SGAMEN.EMI	9	早さ	速度
002797	SYSTEM/SGAMEN.EMI	9	賢さ	智慧
002798	SYSTEM/SGAMEN.EMI	9	装備をおこないます	进行装备
002799	SYSTEM/SGAMEN.EMI	9	自動で最強の装備をおこないます\n>特別な効果は無視されます	自动装备最强配置\n>特殊效果将被无视
002800	SYSTEM/SGAMEN.EMI	9	装備をはずします	卸下装备
002801	SYSTEM/SGAMEN.EMI	9	誰が装備しますか	让谁装备
002802	SYSTEM/SGAMEN.EMI	9	誰の装備を最強装備にしますか	让谁的装备变为最强
002803	SYSTEM/SGAMEN.EMI	9	誰の装備をはずしますか	卸下谁的装备
002805	SYSTEM/SGAMEN.EMI	9	ゲーム設定	游戏设置
002806	SYSTEM/SGAMEN.EMI	9	ボタン設定	按键设置
002807	SYSTEM/SGAMEN.EMI	9	スクリーン	屏幕
002808	SYSTEM/SGAMEN.EMI	9	初期化	初始化
002809	SYSTEM/SGAMEN.EMI	9	振動機能	震动功能
002810	SYSTEM/SGAMEN.EMI	9	ダッシュ	冲刺
002811	SYSTEM/SGAMEN.EMI	9	カメラ	镜头
