id	file	seg	src	tgt
011822	WORLD/AREAM027.EMI	12	「おや、港町シュークへ\nようこそ‥\n---\nここは、世界でもめずらしい\n泥じゃない海に\n面した町ですよ。	「哟，欢迎来到\n港镇休克‥\n---\n这里是世上少有的\n面朝非泥之海的\n城镇哟。
011823	WORLD/AREAM027.EMI	12	「オレのとーちゃんは\n海の男なんだぞ‥\n---\nここで、とーちゃんの\n船を待ってるんだ。	「我爸可是\n大海男儿哟‥\n---\n我在这儿\n等爸爸的船回来。
011824	WORLD/AREAM027.EMI	12	「ん‥\nその船が、誰のかって？\n---\n持ち主は、酒場にでも\nいるだろうよ。	「嗯‥\n问那船是谁的？\n---\n船主大概\n在酒馆里吧。
011825	WORLD/AREAM027.EMI	12	「関所が、しまってて‥\nシュークに入るのが\nムズかしいって話だけど‥\n---\n出るのはだいじょうぶかな‥	「听说关所关闭了‥\n很难进到\n休克来‥\n---\n出去倒没问题吧‥
011826	WORLD/AREAM027.EMI	12	「泥の海は、つり\nできないだろ‥\n---\nここは、できるんだぜ！	「泥之海没法\n钓鱼吧‥\n---\n这儿可是能钓的！
011827	WORLD/AREAM027.EMI	12	「この海‥\nずっと西の方にまで\nつづいてるんだって‥	「这片海‥\n听说一直延伸到\n遥远的西边呢‥
011828	WORLD/AREAM027.EMI	12	{立绘0101}	{立绘0101}
011829	WORLD/AREAM027.EMI	12	「この町の男どもは‥\n---\nほとんど船に乘って\n出はらってるんだ‥	「这镇上的男人‥\n---\n几乎都上船\n出海去了‥
011830	WORLD/AREAM027.EMI	12	「ねー、よその国には\n砂の上を走る船が\nあるって本当？\n---\nこの町にあるのは\n海の上を走る船だよ。	「呐，别的国家有\n在沙子上跑的船\n是真的吗？\n---\n这镇上有的\n是在海上跑的船哟。
011831	WORLD/AREAM027.EMI	12	{立绘0202}「あーん！？\n---\nおれっちの船に乘りたい？	{立绘0202}「啊——嗯！？\n---\n想坐我的船？
011834	WORLD/AREAM027.EMI	12	「んん‥\n船を探してるのか‥\n---\nだったら、あそこの\n男たちに話してみなされ‥	「嗯嗯‥\n在找船呀‥\n---\n那去跟那边的\n男人们谈谈吧‥
011835	WORLD/AREAM027.EMI	12	「はいはい、いらっしゃい。\n---\n	「来了来了，欢迎。\n---\n
011836	WORLD/AREAM027.EMI	12	「おや‥、お金が\n足りないみたいだよ。	「哎呀‥，钱\n好像不够哟。
011837	WORLD/AREAM027.EMI	12	「はるばる海を渡ってきた\nめずらしい物が、あるよ‥！買物をしよう\n何か売ろう\n武器を下取りしてもらおう\n今は、やめておく	「有远渡重洋而来的\n稀罕玩意哟‥！买点什么吧\n卖点什么吧\n武器折价换购\n现在，还是算了
011838	WORLD/AREAM027.EMI	12	{立绘0202}「おいおい\nどこの誰とも分からない\n連中を乘せるほど‥\n---\n安い船じゃ、ねぇぜ‥？	{立绘0202}「喂喂\n我的船可没便宜到\n搭载来历不明的人‥\n---\n不是吗‥？
011839	WORLD/AREAM027.EMI	12	{立绘0202}「それに‥、だ‥\n---\n\n---\n水神さまのお許しも\nないヤツが‥\n---\n海に出ちゃ、いけねぇ‥\nさ、归った归った！	{立绘0202}「再说‥，啊‥\n---\n\n---\n没得到水神大人\n许可的家伙‥\n---\n是不许出海的‥\n走，回去吧回去吧！
011840	WORLD/AREAM027.EMI	12	{立绘0202}「おれたち、船乘りは\nみんな‥\n---\n\n---\n水神さまのお許しを\nもらって海に出てるんだ‥\n---\n許しがないやつを\n船に乘せるワケにゃ\nいかないね。	{立绘0202}「我们船夫\n个个‥\n---\n\n---\n都是得到水神大人\n许可才出海的‥\n---\n没许可的家伙\n可不能\n载上船呢。
011841	WORLD/AREAM027.EMI	12	「ん、水神さま‥？\n---\nそっちの道が\n\n---\n水神のほこらに\n通じてるけどね。	「嗯，水神大人‥？\n---\n那边那条路\n\n---\n是通到\n水神祠堂的。
011842	WORLD/AREAM027.EMI	12	{立绘0202}「んん‥！？\n---\n水神さまの、ほこらに\n参って来たって？	{立绘0202}「嗯嗯‥！？\n---\n你说是去参拜过\n水神大人的祠堂？
011843	WORLD/AREAM027.EMI	12	{立绘0202}「おおっ、こりゃ\n{道具1205}じゃねぇか！\n---\nこれを持ってるって事は‥\n水神さまが、お出ましに\nなったって事か！？	{立绘0202}「哦哦，这不是\n{道具1205}吗！\n---\n带着这个，就是说‥\n水神大人\n现身了吗！？
011844	WORLD/AREAM027.EMI	12	{立绘0202}「ふーん‥、こりゃ\n水神さまのおみちびきって\nヤツかな‥‥	{立绘0202}「哦～，看来这就是\n水神大人的\n指引吧‥‥
011845	WORLD/AREAM027.EMI	12	{立绘0202}「よし、いいだろう‥\n船に乘せてやるぜ‥！	{立绘0202}「好，行呀‥\n就让你们上船‥！
011846	WORLD/AREAM027.EMI	12	{立绘0202}「お、おい‥ちょっと待て。\n---\nひょっとして、この\nおねえちゃん達も\n船に乘る気か？	{立绘0202}「喂，喂‥等等。\n---\n该不会，这几位\n小姐姐也\n想上船吧？
011847	WORLD/AREAM027.EMI	12	{框06}{立绘8344}「そのつもりだが‥\n何か、マズいのか‥？	{框06}{立绘8344}「是有这个打算‥\n有什么问题吗‥？
011848	WORLD/AREAM027.EMI	12	{立绘0202}「ああ‥\n---\n女は、船に‥\n乘っけちゃいけないんだ！	{立绘0202}「哎呀‥\n---\n女人是不许\n上船的！
011849	WORLD/AREAM027.EMI	12	{立绘0202}「ムカシっから‥\nそういう決まりに\nなってるんだよ‥！	{立绘0202}「打很早以前‥\n就有这样的\n规矩了‥！
011850	WORLD/AREAM027.EMI	12	{立绘0202}「まあ、そういうワケで‥\n---\nあんた達は、ここで\n待ってもらうしか‥	{立绘0202}「嘛，就是这么回事‥\n---\n你们只好\n在这儿等着了‥
011851	WORLD/AREAM027.EMI	12	{立绘C140}「あの、あの‥\n何とかなりませんか？\n---\n{立绘8445}少しぐらい、大変でも‥\nわたし、平気です。	{立绘C140}「那个，那个‥\n能不能想想办法呢？\n---\n{立绘8445}就算苦一点‥\n我，也不在乎。
011852	WORLD/AREAM027.EMI	12	{立绘0202}「だめ、だめ‥\n---\n大体、海ってのは\n男のモンなんだ‥！\n---\n船乘りは、根性がいるし‥\nうでっぷしだって‥	{立绘0202}「不行，不行‥\n---\n再说，大海就是\n男人的东西‥！\n---\n当船夫得有骨气‥\n还得有好身手‥
011853	WORLD/AREAM027.EMI	12	{框03}{立绘0506}「そのとおりっ	{框03}{立绘0506}「说得对
011854	WORLD/AREAM027.EMI	12	{框05}{立绘0506}「ふっ、はあ〜〜っ！\nまた、会ったな‥‥\n---\n二度までも、お前たちに\nやぶれた後‥\n---\nふたたび旅に出て‥\nここで、『海の男』の修行を\nしていたのだっ！	{框05}{立绘0506}「呼，哈啊——！\n又见面了‥‥\n---\n两度败给你们\n之后‥\n---\n我便再度踏上旅途‥\n在此修行\n『大海男儿』之道！
011855	WORLD/AREAM027.EMI	12	{框05}{立绘0506}「いいか‥\n船乘りは、男の中の男！\n---\n真の\n---\n漢にしか\nつとまらぬものなり！\n---\n今から、お前たちを\nコテンパンにして‥\n---\nそれを身をもって\n教えてくれるわ！	{框05}{立绘0506}「都听着‥\n船夫乃男人中的男人！\n---\n唯有真正的\n---\n汉子\n方能胜任！\n---\n现在就把你们\n打得落花流水‥\n---\n以身作则\n好好教教你们！
011856	WORLD/AREAM027.EMI	12	{立绘0202}「あんた達‥\nカーンの知り合い‥？\n---\nちょっと前に、ここへ来て‥\n船で働かして\nやってるんだけど‥	{立绘0202}「你们‥\n认识卡恩‥？\n---\n他不久前来这儿‥\n我让他在船上\n干活呢‥
011857	WORLD/AREAM027.EMI	12	{框06}{立绘C440}「‥おい。	{框06}{立绘C440}「‥喂。
011858	WORLD/AREAM027.EMI	12	{框06}{立绘C440}「さっき、うでっぷしが\nどうとか言ってたが‥\n---\nあいつを倒せば\nいいって事か？	{框06}{立绘C440}「刚才你说\n身手如何的‥\n---\n把那家伙打倒\n就行了吧？
011859	WORLD/AREAM027.EMI	12	{立绘0202}「え‥、うう‥、あ？	{立绘0202}「诶‥，呃‥，啊？
011860	WORLD/AREAM027.EMI	12	{框03}{立绘0606}「べふっ	{框03}{立绘0606}「噗嘎
011861	WORLD/AREAM027.EMI	12	{框06}{立绘C440}「‥‥‥どうだ？	{框06}{立绘C440}「‥‥‥如何？
011862	WORLD/AREAM027.EMI	12	{立绘0202}「ど、どうもこうも‥\n---\n大体‥、おれが言ってる\nうでっぷしってのは‥\n---\nたとえば、あの‥\nマストのてっぺんで\n決闘するとか‥	{立绘0202}「怎，怎么个如何‥\n---\n再说了‥，我说的\n身手呀‥\n---\n比如说，那个‥\n爬到桅杆顶上\n决斗什么的‥
011863	WORLD/AREAM027.EMI	12	{立绘C140}「あ、はい‥\n---\nじゃ、わたし‥\nそれ、やります。	{立绘C140}「啊，好的‥\n---\n那，我‥\n来试试那个。
011864	WORLD/AREAM027.EMI	12	{立绘0202}「あー‥‥\n---\nあんた達が、強いってのは\nまぁ、分かったよ‥	{立绘0202}「啊——‥‥\n---\n你们很强这一点\n嘛，我算是明白了‥
011865	WORLD/AREAM027.EMI	12	{立绘0202}「でも、やっぱり‥\n---\n海のキビシさは\nこんなものじゃ‥	{立绘0202}「不过，毕竟‥\n---\n大海的严酷\n可不止这样‥
011866	WORLD/AREAM027.EMI	12	{立绘8745}「そんな‥‥\n---\nだったら、他に何でも\nためして下さい‥\n---\nわたし達、平気ですから！	{立绘8745}「怎么会‥‥\n---\n那就随便出什么\n考验我们吧‥\n---\n我们，都不怕的！
