id	file	seg	src	tgt
016107	WORLD/AREAS042.EMI	8	きょうどうたいのしつない	共同体室内
016108	WORLD/AREAS042.EMI	8	{框8A}はい\nいいえ	{框8A}是\n否
016109	WORLD/AREAS042.EMI	8	{框88}はい\nいいえ	{框88}是\n否
016111	WORLD/AREAS042.EMI	8	「つかれた体での旅は\nキケンだよう\n---\n泊まってく？泊まって行く\n旅の記錄だけする\nやめておく	「疲惫的身体\n赶路可危险哟\n---\n要住下吗？住下\n只做旅途记录\n先不住
016112	WORLD/AREAS042.EMI	8	「泊まる？泊まって行く\n旅の記錄だけする\nやめておく	「要住宿吗？住下\n只做旅途记录\n先不住
016113	WORLD/AREAS042.EMI	8	「サービス業は気を使うから\nタイヘンなのよう\n---\n泊まる？泊まって行く\n旅の記錄だけする\nやめておく	「服务业要处处留心\n所以很辛苦的哟\n---\n要住宿吗？住下\n只做旅途记录\n先不住
016114	WORLD/AREAS042.EMI	8	「この村でいちばん\nセイケツな宿屋だよう\n---\n泊まってく？泊まって行く\n旅の記錄だけする\nやめておく	「这可是村里\n最干净的旅店哟\n---\n要住下吗？住下\n只做旅途记录\n先不住
016115	WORLD/AREAS042.EMI	8	「	「
016116	WORLD/AREAS042.EMI	8	「今まで	「至今为止
016121	WORLD/AREAS042.EMI	8	「‥‥‥‥\nなーんであたしが\n道具屋なのよう！\n---\nジミなシゴトなんて\nしたくないのよう！	「‥‥‥‥\n为什么偏偏是我\n在当道具屋呀！\n---\n朴素的工作\n人家才不想干呢！
016122	WORLD/AREAS042.EMI	8	「道具っていっても\nいろいろあるのよう	「说是道具\n其实五花八门哟
016123	WORLD/AREAS042.EMI	8	「にぎやかなほうが\nめずらしい品物も\n手に入れやすいのよう	「热闹一点的话\n稀罕的货色\n也更容易到手哟
016124	WORLD/AREAS042.EMI	8	「いらっしゃい\nいつもありがとよう	「欢迎光临\n一直多谢惠顾哟
016125	WORLD/AREAS042.EMI	8	「ふーっ\nヒマだよう	「呼——\n闲得慌哟
016126	WORLD/AREAS042.EMI	8	「あたしたちの腹の中に\n品物をおいてるのよう\n---\nウソだよう！	「道具都放在\n我们的肚子里哟\n---\n骗你的哟！
016127	WORLD/AREAS042.EMI	8	「何してる？って\nあたしたちはバイヤー\nなのよう	「你问在干嘛？\n我们呀是\n采购员哟
016128	WORLD/AREAS042.EMI	8	「ごめんよう\nおまけしてあげたいんだけど‥	「对不起哟\n本来想给你优惠的‥
016133	WORLD/AREAS042.EMI	8	「あたし‥‥\n---\n武器屋ってスキじゃないんだ\nほんとは	「人家‥‥\n---\n其实才不喜欢\n开武器屋呢
016134	WORLD/AREAS042.EMI	8	「ためし斬りしてみる？\n---\n‥あ、あたしを‥\nそんな目であたしを\n見ないでよう！	「要试斩一下吗？\n---\n‥别、别把我‥\n别用那种眼神\n看人家啦！
