id	file	seg	src	tgt
010223	WORLD/AREAE078.EMI	8	どろりゅう	泥龙
010224	WORLD/AREAE078.EMI	8	{框03}{立绘C140}「きれい‥‥	{框03}{立绘C140}「好美……
010225	WORLD/AREAE078.EMI	8	{框02}{立绘C240}「ここから‥、東に向かえば\n\n---\nキリアという村がある‥	{框02}{立绘C240}「从这里‥，往东走\n\n---\n有个叫奇莉亚的村子‥
010226	WORLD/AREAE078.EMI	8	{框02}	{框02}
010227	WORLD/AREAE078.EMI	8	{框04}{立绘C140}「これは‥‥	{框04}{立绘C140}「这是……
010228	WORLD/AREAE078.EMI	8	{框04}{立绘C240}「ダムをこわした\n竜‥、なのか‥？	{框04}{立绘C240}「就是弄坏大坝的\n那条龙‥，吗‥？
010229	WORLD/AREAE078.EMI	8	{框04}{立绘8040}「こんな、岸ちかくに\n竜が現れるなんてねぇ‥	{框04}{立绘8040}「龙竟会现身在\n离岸这么近的地方呐‥
010230	WORLD/AREAE078.EMI	8	{框43}{立绘8040}「あんたたち‥‥\n竜にかかわって\nしまったねぇ‥	{框43}{立绘8040}「你们‥‥\n跟龙扯上\n关系了呐‥
010231	WORLD/AREAE078.EMI	8	{框43}{立绘0101}「おばあさん‥\n竜のこと、よく\nご存知なんですか？	{框43}{立绘0101}「老婆婆‥\n您很了解\n龙的事吗？
010232	WORLD/AREAE078.EMI	8	{框43}{立绘0202}「‥ダムをおそって\nあふれさせたのは\nこの竜なのか？	{框43}{立绘0202}「‥袭击大坝\n使其决堤的\n就是这条龙吗？
010233	WORLD/AREAE078.EMI	8	{框43}{立绘8040}「竜は、人をおそったり\nしないよ‥‥\n---\n竜は‥、何かを\n伝えたがってるのさ‥	{框43}{立绘8040}「龙，是不会袭击\n人类的‥‥\n---\n龙啊‥，是想\n传达些什么‥
010234	WORLD/AREAE078.EMI	8	{框05}	{框05}
010235	WORLD/AREAE078.EMI	8	{框04}{立绘8040}「竜のことは‥\nわしら人のちえでは\n分からないよ‥\n---\nただ‥、古いうたに\nうたわれるだけだよ‥	{框04}{立绘8040}「龙的事‥\n凭我们人类的智慧\n是弄不明白的‥\n---\n只有‥，古歌里\n唱到过‥
010236	WORLD/AREAE078.EMI	8	{框43}{立绘8040}「あんたたち‥\nわしのうたを\n闻きたいかね‥？\n---\n安くしておくよ？	{框43}{立绘8040}「你们‥\n想听听\n老身的歌吗‥？\n---\n会给你们便宜的？
010237	WORLD/AREAE078.EMI	8	{框04}{立绘8040}「ふぇふぇ、ありがとよ\nそれじゃ、うたうかね‥	{框04}{立绘8040}「嘿嘿，多谢啦\n那，唱一个‥
010238	WORLD/AREAE078.EMI	8	{框04}{立绘8040}「また、10ゼニーかい\nあんたたち、ケチだね‥	{框04}{立绘8040}「又只给10泽尼啊\n你们，真抠门‥
