id	file	seg	src	tgt
004346	WORLD/AREAD011.EMI	11	すいどうきょう	水道桥
004347	WORLD/AREAD011.EMI	11	「修理の手伝いの人だね。\n今、ゴンドラを動かすよ‥	「是来帮忙修理的吧。\n我现在就开吊篮‥
004348	WORLD/AREAD011.EMI	11	水が流れている‥\n飛びこみますか？飛びこむ\nやめておく	水在流淌‥\n要跳下去吗？跳下去\n先算了
004349	WORLD/AREAD011.EMI	11	「後は、ここをふさげば\n水道橋も完成だよ‥フゥ。	「之后只要堵上这里\n水道桥就完工了‥呼。
004350	WORLD/AREAD011.EMI	11	「はね橋をとめている\nロープがある‥	「有根绳子\n拴着吊桥‥
004351	WORLD/AREAD011.EMI	11	「ほい、ちょっと待ってね‥	「好嘞，稍等一下‥
004352	WORLD/AREAD011.EMI	11	「あ、そう‥\n---\nゴンドラ使うときは\nいつでも言ってよ。	「啊，是嘛‥\n---\n要用吊篮的话\n随时喊我。
004353	WORLD/AREAD011.EMI	11	「この水道橋‥\n軍の建物につながってる\nもんだから‥\n---\n軍から、修理を\n急がれてるんだ‥\n---\nよろしく賴むよ。	「这座水道桥‥\n连着军部的建筑\n所以‥\n---\n军方正催着\n快点修好‥\n---\n就拜托你们了。
004354	WORLD/AREAD012.EMI	13	おせんぼす。	哨所。
004355	WORLD/AREAD012.EMI	13	{立绘C140}「何か‥、ヘンな音が\nしませんでしたか？	{立绘C140}「刚才‥，有没有听到\n什么怪声？
004359	WORLD/AREAD012.EMI	13	{框05}	{框05}
004360	WORLD/AREAD012.EMI	13	{立绘C140}「き、危険だったら\n笑ってないで‥\n---\n逃げないとダメなんじゃ\nないですか？	{立绘C140}「如，如果危险的话\n就别光笑了‥\n---\n不赶紧逃的话\n不行吧？
004361	WORLD/AREAD012.EMI	13	{框05}	{框05}
004362	WORLD/AREAD012.EMI	13	{框05}	{框05}
004363	WORLD/AREAD012.EMI	13	{立绘8101}「追ってきましたよ。	{立绘8101}「被追上来了哦。
004365	WORLD/AREAD012.EMI	13	{框21}○ボタンを連打して\n走ってください。	{框21}请连按○键\n奔跑。
004366	WORLD/AREAD012.EMI	13	{立绘8040}「はあー、よかった‥\n---\n助かっ‥‥{延时30}	{立绘8040}「哈——，太好了‥\n---\n得救‥‥{延时30}
004367	WORLD/AREAD012.EMI	13	{框03}	{框03}
004368	WORLD/AREAD012.EMI	13	{立绘8240}「わわっ‥！\n	{立绘8240}「哇哇‥！\n
004369	WORLD/AREAD012.EMI	13	{框06}{立绘C540}「恨みは、これぐらいでは\n死ねません。\n---\nバラバラになっても\nまた、呪いの中で\n大きくなるそうです‥	{框06}{立绘C540}「这点怨恨，是\n死不了的。\n---\n就算被碎尸万段\n据说也会在诅咒中\n再次长大‥
004371	WORLD/AREAD012.EMI	13	{框06}{立绘8442}「呪いを作ったのは\nヒトですから‥\n---\nざまあみろ、って\n{队员05}、言ってます。	{框06}{立绘8442}「因为制造诅咒的\n正是人类‥\n---\n活该，{队员05}是\n这么说的。
004372	WORLD/AREAD012.EMI	13	{框06}{立绘C540}「‥では、行きますね。\n---\nそっちにハシゴが\nあるんですね。	{框06}{立绘C540}「‥那我走了。\n---\n梯子\n在那边是吧。
004373	WORLD/AREAD012.EMI	13	{立绘0402}「また、呪いのキリが\n滿ちてきたので‥\n---\n戻るのは無理だそうです。	{立绘0402}「诅咒的雾又\n变浓了‥\n---\n据说回不去了。
004374	WORLD/AREAD013.EMI	12	くれーたー	库雷塔
004375	WORLD/AREAD013.EMI	12	{框05}{立绘8040}「たっ、助けてぇっ！！{延时40}	{框05}{立绘8040}「救，救命啊！！{延时40}
004376	WORLD/AREAD013.EMI	12	{框06}	{框06}
004378	WORLD/AREAD013.EMI	12	{框02}{立绘0141}「‥‥こんな風に。	{框02}{立绘0141}「……就像这样。
